,TCHWSChi,TZone_cor,TZone_eas,TZone_nor,TZone_set,TZone_sou,TZone_wes,T_oa,T_sa,dpCHWS,dpSA,ice_mode,power,soc
17975280.0,-2.877920833861404,24.776061930202328,25.11252217407684,24.7254385372457,30.0,25.139812049830216,25.2085655982403,18.899999999999977,10.852906073501766,999.9995490733418,-0.006953583822503518,2.0,9461.0892731653,0.24435759548180352
17975340.0,-3.0554164658748144,24.775159995377233,25.110947086389054,24.722935133358302,30.0,25.13814161658529,25.206584716900274,18.899999999999977,10.851125643531207,999.9995490733418,-0.006910031905744309,2.0,10049.577342024331,0.24493688230703778
17975400.0,-2.954582649576894,24.774432841451453,25.109595975974194,24.723360489208353,30.0,25.136718523508872,25.20353490981299,18.899999999999977,10.849505598773476,999.9995490733418,-0.006996360023545066,2.0,9664.241859943282,0.245406283273115
17975460.0,-2.815794817582303,24.773729521284682,25.10827540791475,24.724185221386424,30.0,25.13532915863727,25.200339340123744,18.899999999999977,10.847907424726596,999.9995490733418,-0.007100399055157786,2.0,9146.112257217032,0.24586069980384556
17975520.0,-2.6770069855877123,24.773026201117908,25.106954839855305,24.7250099535645,30.0,25.133939793765663,25.197143770434494,18.899999999999977,10.846309250679717,999.9995490733418,-0.0072044380867705045,2.0,8627.982654490781,0.24631511633457615
17975580.0,-2.5382191535931216,24.772322880951137,25.105634271795857,24.72583468574257,30.0,25.13255042889406,25.193948200745243,18.899999999999977,10.844711076632837,999.9995490733418,-0.007308477118383224,2.0,8109.85305176453,0.2467695328653067
17975640.0,-2.399431321598531,24.771619560784362,25.104313703736413,24.726659417920644,30.0,25.131161064022454,25.190752631055997,18.899999999999977,10.843112902585956,999.9995490733418,-0.007412516149995944,2.0,7591.72344903828,0.24722394939603728
17975700.0,-2.2939525625344976,24.77079910339598,25.10297031228552,24.728415224484646,30.0,25.129760282978673,25.187538399237972,18.899999999999977,10.84153524038722,999.9995490733418,-0.007627061689756456,2.0,7197.94495501945,0.24769376686483305
17975760.0,-2.432740338323277,24.769119639715694,25.101459549297356,24.73699890987962,30.0,25.128275783338932,25.184187311808905,18.899999999999977,10.840107998408225,999.9995490733418,-0.008651988289362743,2.0,7716.074591628937,0.24827652454612023
17975820.0,-2.5715281141120565,24.767440176035407,25.09994878630919,24.7455825952746,30.0,25.12679128369919,25.180836224379842,18.899999999999977,10.838680756429229,999.9995490733418,-0.009676914888969032,2.0,8234.204228238423,0.2488592822274074
17975880.0,-2.710315889900836,24.76576071235512,25.098438023321023,24.754166280669573,30.0,25.12530678405945,25.177485136950775,18.899999999999977,10.837253514450234,999.9995490733418,-0.01070184148857532,2.0,8752.33386484791,0.2494420399086946
17975940.0,-2.8491036656896154,24.764081248674835,25.09692726033286,24.76274996606455,30.0,25.12382228441971,25.17413404952171,18.899999999999977,10.835826272471238,999.9995490733418,-0.011726768088181606,2.0,9270.463501457396,0.2500247975899818
17976000.0,-2.987891441478395,24.762401784994548,25.095416497344694,24.771333651459525,30.0,25.122337784779965,25.170782962092645,18.899999999999977,10.834399030492243,999.9995490733418,-0.012751694687787894,2.0,9788.593138066883,0.250607555271269
17976060.0,-3.0767158225633473,24.760140074201022,25.093569173190442,24.780354738540723,30.0,25.120588470152114,25.167416751749244,18.899999999999977,10.833029992365939,999.9995490733418,-0.013764702292029973,2.0,10120.195982165536,0.2511947905872294
17976120.0,-3.076716390827134,24.756843257428248,25.091123518074166,24.79015342861977,30.0,25.118368373323097,25.1640236562248,18.899999999999977,10.831764427755548,999.9995490733418,-0.0147565205711767,2.0,10120.195639524653,0.25178998614261017
17976180.0,-3.0767169590909207,24.75354644065547,25.08867786295789,24.799952118698823,30.0,25.11614827649408,25.160630560700355,18.899999999999977,10.830498863145156,999.9995490733418,-0.015748338850323427,2.0,10120.195296883767,0.25238518169799096
17976240.0,-3.0767175273547074,24.750249623882695,25.086232207841615,24.809750808777874,30.0,25.113928179665063,25.15723746517591,18.899999999999977,10.829233298534765,999.9995490733418,-0.016740157129470152,2.0,10120.194954242883,0.25298037725337175
17976300.0,-3.076718095618494,24.746952807109917,25.08378655272534,24.819549498856922,30.0,25.111708082836046,25.153844369651466,18.899999999999977,10.827967733924375,999.9995490733418,-0.01773197540861688,2.0,10120.194611601997,0.2535755728087525
17976360.0,-3.0767186638822803,24.743655990337142,25.08134089760906,24.829348188935974,30.0,25.10948798600703,25.150451274127022,18.899999999999977,10.826702169313984,999.9995490733418,-0.018723793687763605,2.0,10120.194268961111,0.25417076836413327
17976420.0,-2.870084469049952,24.742060791701576,25.079258601168274,24.834592171749872,30.0,25.107440299868703,25.148402577778562,18.899999999999977,10.82553942060665,999.9995490733418,-0.01838641228429892,2.0,9623.345619507752,0.2545563656295254
17976480.0,-2.5256937654868805,24.741600005157487,25.077418543844477,24.83679968305367,30.0,25.10550755419084,25.14725014754742,18.899999999999977,10.82444521583469,999.9995490733418,-0.017162897759093288,2.0,8795.26476551274,0.25480223070159175
17976540.0,-2.181303061923809,24.741139218613398,25.075578486520683,24.839007194357468,30.0,25.103574808512978,25.14609771731628,18.899999999999977,10.82335101106273,999.9995490733418,-0.01593938323388766,2.0,7967.18391151773,0.25504809577365806
17976600.0,-1.8369123583607372,24.74067843206931,25.073738429196887,24.841214705661265,30.0,25.10164206283511,25.14494528708514,18.899999999999977,10.82225680629077,999.9995490733418,-0.01471586870868203,2.0,7139.103057522718,0.2552939608457244
17976660.0,-1.4925216547976654,24.74021764552522,25.07189837187309,24.843422216965063,30.0,25.09970931715725,25.143792856854,18.899999999999977,10.82116260151881,999.9995490733418,-0.013492354183476399,2.0,6311.0222035277075,0.25553982591779073
17976720.0,-1.1481309512345939,24.73975685898113,25.070058314549296,24.845629728268865,30.0,25.097776571479386,25.142640426622858,18.899999999999977,10.82006839674685,999.9995490733418,-0.01226883965827077,2.0,5482.941349532696,0.2557856909898571
17976780.0,-1.3484638362273598,24.7414473022415,25.069765736228824,24.846534103919193,30.0,25.089892937009374,25.14436354374621,18.899999999999977,10.81912235839838,999.9995490733418,-0.011263562995460979,2.0,5782.171381618944,0.25626174248372674
17976840.0,-1.6525535952499344,24.743547503559938,25.0697679158138,24.84719026325453,30.0,25.080875799912075,25.146634384175282,18.899999999999977,10.81820454222582,999.9995490733418,-0.010299855449305697,2.0,6296.1272968079675,0.2567816390103289
17976900.0,-1.9566433542725088,24.745647704878373,25.069770095398777,24.847846422589868,30.0,25.07185866281478,25.148905224604352,18.899999999999977,10.81728672605326,999.9995490733418,-0.009336147903150415,2.0,6810.083211996991,0.2573015355369311
17976960.0,-2.2607331132950836,24.74774790619681,25.06977227498375,24.848502581925203,30.0,25.06284152571748,25.15117606503342,18.899999999999977,10.8163689098807,999.9995490733418,-0.008372440356995133,2.0,7324.0391271860135,0.2578214320635333
17977020.0,-2.564822872317658,24.74984810751525,25.06977445456873,24.849158741260542,30.0,25.053824388620185,25.15344690546249,18.899999999999977,10.81545109370814,999.9995490733418,-0.0074087328108398505,2.0,7837.995042375038,0.2583413285901355
17977080.0,-2.8225889149003316,24.751830838834934,25.069771470393924,24.849772921187153,30.0,25.04498465757606,25.15599089485509,18.899999999999977,10.81454599580268,999.9995490733418,-0.006541890810278528,2.0,8272.46625902411,0.25884134460453967
17977140.0,-2.547632218064623,24.752462665168107,25.069709102981594,24.8499043379131,30.0,25.03818509614477,25.16167609733041,18.899999999999977,10.813787157969,999.9995490733418,-0.00678900258479953,2.0,7792.863441846866,0.25911273472851254
17977200.0,-2.2726755212289143,24.75309449150128,25.06964673556926,24.85003575463905,30.0,25.03138553471348,25.167361299805727,18.899999999999977,10.813028320135318,999.9995490733418,-0.00703611435932053,2.0,7313.260624669623,0.25938412485248535
17977260.0,-1.9977188243932056,24.753726317834452,25.06958436815693,24.850167171364994,30.0,25.024585973282186,25.173046502281043,18.899999999999977,10.812269482301637,999.9995490733418,-0.007283226133841532,2.0,6833.657807492379,0.2596555149764582
17977320.0,-1.722762127557497,24.75435814416763,25.0695220007446,24.85029858809094,30.0,25.017786411850896,25.178731704756363,18.899999999999977,10.811510644467957,999.9995490733418,-0.0075303379083625326,2.0,6354.054990315136,0.25992690510043104
17977380.0,-1.4478054307217882,24.7549899705008,25.06945963333227,24.850430004816886,30.0,25.010986850419606,25.18441690723168,18.899999999999977,10.810751806634276,999.9995490733418,-0.007777449682883533,2.0,5874.452173137892,0.2601982952244039
17977440.0,-1.283280105240836,24.75520207820287,25.069157960929708,24.850382883916552,30.0,25.005281126748432,25.189615304453948,18.899999999999977,10.810040585470645,999.9995490733418,-0.008122606906294946,2.0,5578.937079818559,0.26048365869795015
17977500.0,-1.3534214439021324,24.754522283813795,25.068347765422878,24.849956370560346,30.0,25.001899808317635,25.19377924051343,18.899999999999977,10.809430549730878,999.9995490733418,-0.008676110708610376,2.0,5674.60839971961,0.26079871553934153
17977560.0,-1.423562782563429,24.753842489424724,25.06753756991605,24.84952985720414,30.0,24.998518489886838,25.19794317657291,18.899999999999977,10.80882051399111,999.9995490733418,-0.009229614510925806,2.0,5770.279719620661,0.2611137723807329
17977620.0,-1.4937041212247253,24.75316269503565,25.066727374409222,24.849103343847933,30.0,24.99513717145604,25.20210711263239,18.899999999999977,10.808210478251343,999.9995490733418,-0.009783118313241234,2.0,5865.951039521711,0.2614288292221243
17977680.0,-1.5638454598860219,24.752482900646577,25.065917178902392,24.848676830491726,30.0,24.991755853025246,25.206271048691875,18.899999999999977,10.807600442511577,999.9995490733418,-0.010336622115556663,2.0,5961.622359422762,0.26174388606351573
17977740.0,-1.6339867985473182,24.7518031062575,25.065106983395562,24.84825031713552,30.0,24.98837453459445,25.210434984751355,18.899999999999977,10.806990406771808,999.9995490733418,-0.010890125917872091,2.0,6057.293679323813,0.2620589429049071
17977800.0,-1.8021134694700487,24.750855012925754,25.064040568197765,24.847609460337154,30.0,24.985781635223777,25.211742594210964,18.899999999999977,10.806462576975006,999.9995490733418,-0.011258598033835748,2.0,6490.301054743754,0.26251857194987377
17977860.0,-2.0472286157526884,24.749696113281875,25.062772837528456,24.846800190834212,30.0,24.983808207971872,25.21080594705605,18.899999999999977,10.805999337561971,999.9995490733418,-0.011481688110501034,2.0,7188.358188111468,0.2630917934405239
