,time,formatted_time,tesBed.TOut.y,tesBed.weaBus.TWetBul,tesBed.weaBus.relHum,tesBed.weaBus.HGloHor,tesBed.uMod,tesBed.uModActual.y,tesBed.occSch.occupied,tesBed.modCon.y,tesBed.iceTan.SOC,tesBed.chi.TSet,tesBed.iceTan.TOutSet,tesBed.TCHWSup.T,tesBed.TCHWRetCoi.T,tesBed.priPum.m_flow,tesBed.secPum.m_flow,tesBed.senRelPre.p_rel,tesBed.conAHU.TSupSet,tesBed.conAHU.TSup,tesBed.senSupFlo.V_flow,tesBed.conVAVCor.damVal.VDisSet_flow,tesBed.VSupCor_flow.V_flow,tesBed.conVAVSou.damVal.VDisSet_flow,tesBed.VSupSou_flow.V_flow,tesBed.conVAVEas.damVal.VDisSet_flow,tesBed.VSupEas_flow.V_flow,tesBed.conVAVNor.damVal.VDisSet_flow,tesBed.VSupNor_flow.V_flow,tesBed.conVAVWes.damVal.VDisSet_flow,tesBed.VSupWes_flow.V_flow,tesBed.conAHU.TZonCooSet,tesBed.conAHU.TZonHeaSet,tesBed.conVAVCor.TZon,tesBed.conVAVSou.TZon,tesBed.conVAVEas.TZon,tesBed.conVAVNor.TZon,tesBed.conVAVWes.TZon,tesBed.ave.y,tesBed.chi.P,tesBed.priPum.P,tesBed.secPum.P,tesBed.fanSup.P,Ptot,Ptot_nex1,tesBed.occSch.occupied_nex1,tesBed.conVAVCor.TZon_nex1,tesBed.conVAVSou.TZon_nex1,tesBed.conVAVEas.TZon_nex1,tesBed.conVAVNor.TZon_nex1,tesBed.conVAVWes.TZon_nex1,tesBed.conVAVCor.damVal.VDisSet_flow_nex1,tesBed.conAHU.TSupSet_nex1,tesBed.conVAVCor.TZon_his1,tesBed.conVAVCor.TZon_his2,tesBed.conVAVCor.TZon_his3,tesBed.conVAVCor.TZon_his4,tesBed.conVAVSou.TZon_his1,tesBed.conVAVSou.TZon_his2,tesBed.conVAVSou.TZon_his3,tesBed.conVAVSou.TZon_his4,tesBed.conVAVEas.TZon_his1,tesBed.conVAVEas.TZon_his2,tesBed.conVAVEas.TZon_his3,tesBed.conVAVEas.TZon_his4,tesBed.conVAVNor.TZon_his1,tesBed.conVAVNor.TZon_his2,tesBed.conVAVNor.TZon_his3,tesBed.conVAVNor.TZon_his4,tesBed.conVAVWes.TZon_his1,tesBed.conVAVWes.TZon_his2,tesBed.conVAVWes.TZon_his3,tesBed.conVAVWes.TZon_his4,tesBed.ave.y_his1,tesBed.ave.y_his2,tesBed.ave.y_his3,tesBed.ave.y_his4,tesBed.TOut.y_his1,tesBed.TOut.y_his2,tesBed.TOut.y_his3,tesBed.TOut.y_his4,tesBed.weaBus.TWetBul_his1,tesBed.weaBus.TWetBul_his2,tesBed.weaBus.TWetBul_his3,tesBed.weaBus.TWetBul_his4,tesBed.weaBus.relHum_his1,tesBed.weaBus.relHum_his2,tesBed.weaBus.relHum_his3,tesBed.weaBus.relHum_his4,tesBed.weaBus.HGloHor_his1,tesBed.weaBus.HGloHor_his2,tesBed.weaBus.HGloHor_his3,tesBed.weaBus.HGloHor_his4,tesBed.iceTan.SOC_his1,tesBed.iceTan.SOC_his2,tesBed.iceTan.SOC_his3,tesBed.iceTan.SOC_his4,Ptot_his1,Ptot_his2,Ptot_his3,Ptot_his4,delta_SOC,delta_Power,delta_Tz_core,delta_Tz_south,delta_Tz_east,delta_Tz_north,delta_Tz_west
222,19116000.0,08-10 06:00,19.312160000000006,16.222770000000025,0.73290545,263.3769,-1.0,-1.0,1.0,5.0,0.88581985,268.15,273.15,271.2504,271.31735,3.9682539,0.14142399,928.95276,294.15,11.567560000000014,0.0008047982,0.0,0.00045276887,0.0,9.544898e-05,0.0,9.0640664e-05,0.0,9.544898e-05,0.0,7.0498296e-05,303.15,285.15,25.878720000000044,25.94915000000003,26.323820000000012,25.761900000000026,25.78540000000004,25.93978000000004,6062.459,2257.8105,-0.00029310273,-4.7370083e-08,8320.27,8320.67,1.0,26.053300000000036,26.142970000000048,26.782129999999995,26.005430000000047,26.001980000000003,0.0,294.15,25.804400000000044,25.774069999999995,25.73580000000004,24.098100000000045,25.789000000000044,25.717300000000023,25.700800000000015,24.185600000000022,25.978570000000047,25.870100000000036,25.860070000000007,24.06033000000002,25.565200000000004,25.510220000000004,25.491000000000042,24.079980000000035,25.65862000000004,25.618550000000027,25.66458,24.099480000000028,25.759150000000034,25.698050000000023,25.69045,24.104700000000037,17.149400000000014,16.70992000000001,17.205560000000048,17.210440000000006,15.137,14.688620000000014,14.491660000000024,15.174900000000036,0.8121616,0.8090569,0.7501827,0.81039524,90.999275,8.928889,0.0,0.0,0.8498324,0.813845,0.7798005,0.7804805,8319.95,8319.86,0.0,4230.69,0.03598744999999992,0.31999999999970896,0.07432000000000016,0.16014999999998736,0.34524999999996453,0.1967000000000212,0.12677999999999656
223,19119600.0,08-10 07:00,22.11352000000005,17.56976000000003,0.6428694,459.8627,-1.0,-1.0,1.0,5.0,0.92180735,268.15,273.15,271.2504,271.32437,3.9682539,0.14142399,928.95276,294.15,9.230340000000012,0.0008045178,0.0,0.00045260906,0.0,9.541529e-05,0.0,9.0608664e-05,0.0,9.5415286e-05,0.0,7.0473405e-05,303.15,285.15,26.053300000000036,26.142970000000048,26.782129999999995,26.005430000000047,26.001980000000003,26.19717000000003,6062.8633,2257.8105,-0.00029310273,-4.733641e-08,8320.67,4631.89,1.0,24.429700000000025,24.694060000000036,25.00260000000003,24.53842000000003,24.507900000000006,1.3689513,285.15,25.878720000000044,25.804400000000044,25.774069999999995,25.73580000000004,25.94915000000003,25.789000000000044,25.717300000000023,25.700800000000015,26.323820000000012,25.978570000000047,25.870100000000036,25.860070000000007,25.761900000000026,25.565200000000004,25.510220000000004,25.491000000000042,25.78540000000004,25.65862000000004,25.618550000000027,25.66458,25.93978000000004,25.759150000000034,25.698050000000023,25.69045,19.312160000000006,17.149400000000014,16.70992000000001,17.205560000000048,16.222770000000025,15.137,14.688620000000014,14.491660000000024,0.73290545,0.8121616,0.8090569,0.7501827,263.3769,90.999275,8.928889,0.0,0.88581985,0.8498324,0.813845,0.7798005,8320.27,8319.95,8319.86,0.0,0.03598750000000006,0.3999999999996362,0.17457999999999174,0.19382000000001653,0.4583099999999831,0.24353000000002112,0.2165799999999649
224,19123200.0,08-10 08:00,24.353750000000048,18.62650000000002,0.5814117,609.3912,1.0,1.0,1.0,3.0,0.8996427,280.95,280.95,281.25,285.08243,3.9682539,3.964996,105826.02,285.15,12.765000000000043,2.6795044,1.3689513,1.3693353,0.3801326,0.37888655,0.45956475,0.38186976,0.31760207,0.3172133,0.23353319,0.23334537,297.15,293.15,24.429700000000025,24.694060000000036,25.00260000000003,24.53842000000003,24.507900000000006,24.634550000000047,0.0,2813.9353,836.4316,981.5249,4631.89,0.0,1.0,27.25060000000002,27.767570000000035,28.240750000000048,27.275500000000022,27.37414000000001,0.0,294.15,26.053300000000036,25.878720000000044,25.804400000000044,25.774069999999995,26.142970000000048,25.94915000000003,25.789000000000044,25.717300000000023,26.782129999999995,26.323820000000012,25.978570000000047,25.870100000000036,26.005430000000047,25.761900000000026,25.565200000000004,25.510220000000004,26.001980000000003,25.78540000000004,25.65862000000004,25.618550000000027,26.19717000000003,25.93978000000004,25.759150000000034,25.698050000000023,22.11352000000005,19.312160000000006,17.149400000000014,16.70992000000001,17.56976000000003,16.222770000000025,15.137,14.688620000000014,0.6428694,0.73290545,0.8121616,0.8090569,459.8627,263.3769,90.999275,8.928889,0.92180735,0.88581985,0.8498324,0.813845,8320.67,8320.27,8319.95,8319.86,-0.022164650000000008,-3688.7799999999997,-1.6236000000000104,-1.4489100000000121,-1.7795299999999656,-1.4670100000000161,-1.4940799999999967
225,19126800.0,08-10 09:00,25.562100000000044,19.65685000000002,0.5809612,718.28253,0.0,0.0,1.0,1.0,0.89809364,283.15,283.15,280.94998,284.86887,0.0,-8.408569e-15,0.0,294.15,13.06597000000005,0.00081276754,0.0,0.00045726605,0.0,9.639704e-05,0.0,9.1540955e-05,0.0,9.639704e-05,0.0,7.119853e-05,303.15,285.15,27.25060000000002,27.767570000000035,28.240750000000048,27.275500000000022,27.37414000000001,27.58172000000002,0.0,0.0,-0.0,-4.8317403e-08,0.0,0.0,1.0,27.5616,28.284080000000017,28.561180000000036,27.66613000000001,27.74980000000005,0.0,294.15,24.429700000000025,26.053300000000036,25.878720000000044,25.804400000000044,24.694060000000036,26.142970000000048,25.94915000000003,25.789000000000044,25.00260000000003,26.782129999999995,26.323820000000012,25.978570000000047,24.53842000000003,26.005430000000047,25.761900000000026,25.565200000000004,24.507900000000006,26.001980000000003,25.78540000000004,25.65862000000004,24.634550000000047,26.19717000000003,25.93978000000004,25.759150000000034,24.353750000000048,22.11352000000005,19.312160000000006,17.149400000000014,18.62650000000002,17.56976000000003,16.222770000000025,15.137,0.5814117,0.6428694,0.73290545,0.8121616,609.3912,459.8627,263.3769,90.999275,0.8996427,0.92180735,0.88581985,0.8498324,4631.89,8320.67,8320.27,8319.95,-0.001549059999999991,-4631.89,2.8208999999999946,3.073509999999999,3.2381500000000187,2.7370799999999917,2.866240000000005
226,19130400.0,08-10 10:00,26.672720000000027,19.45440000000002,0.5113563,815.7307,0.0,0.0,1.0,1.0,0.89809364,283.15,283.15,280.94998,284.86887,0.0,4.909297e-15,0.0,294.15,13.121880000000033,0.0008186685,0.0,0.00046057746,0.0,9.709512e-05,0.0,9.2203874e-05,0.0,9.709512e-05,0.0,7.171413e-05,303.15,285.15,27.5616,28.284080000000017,28.561180000000036,27.66613000000001,27.74980000000005,27.964560000000006,0.0,0.0,0.0,-4.9018983e-08,0.0,0.0,1.0,27.81660000000005,28.705380000000048,28.74825000000004,27.985220000000027,28.0625,0.0,294.15,27.25060000000002,24.429700000000025,26.053300000000036,25.878720000000044,27.767570000000035,24.694060000000036,26.142970000000048,25.94915000000003,28.240750000000048,25.00260000000003,26.782129999999995,26.323820000000012,27.275500000000022,24.53842000000003,26.005430000000047,25.761900000000026,27.37414000000001,24.507900000000006,26.001980000000003,25.78540000000004,27.58172000000002,24.634550000000047,26.19717000000003,25.93978000000004,25.562100000000044,24.353750000000048,22.11352000000005,19.312160000000006,19.65685000000002,18.62650000000002,17.56976000000003,16.222770000000025,0.5809612,0.5814117,0.6428694,0.73290545,718.28253,609.3912,459.8627,263.3769,0.89809364,0.8996427,0.92180735,0.88581985,0.0,4631.89,8320.67,8320.27,0.0,0.0,0.3109999999999786,0.5165099999999825,0.32042999999998756,0.3906299999999874,0.37566000000003896
227,19134000.0,08-10 11:00,27.18100000000004,19.870000000000005,0.5110501,802.05383,0.0,0.0,1.0,1.0,0.89809364,283.15,283.15,280.94998,284.86887,0.0,-1.1024442e-14,0.0,294.15,13.21040000000005,0.00081006985,0.0,0.00045573528,0.0,9.6074335e-05,0.0,9.1234506e-05,0.0,9.6074335e-05,0.0,7.096017e-05,303.15,285.15,27.81660000000005,28.705380000000048,28.74825000000004,27.985220000000027,28.0625,28.263599999999997,0.0,0.0,-0.0,-4.7993172e-08,0.0,8321.14,1.0,27.956050000000005,28.948500000000024,28.849800000000016,28.17843000000005,28.315269999999998,0.0,294.15,27.5616,27.25060000000002,24.429700000000025,26.053300000000036,28.284080000000017,27.767570000000035,24.694060000000036,26.142970000000048,28.561180000000036,28.240750000000048,25.00260000000003,26.782129999999995,27.66613000000001,27.275500000000022,24.53842000000003,26.005430000000047,27.74980000000005,27.37414000000001,24.507900000000006,26.001980000000003,27.964560000000006,27.58172000000002,24.634550000000047,26.19717000000003,26.672720000000027,25.562100000000044,24.353750000000048,22.11352000000005,19.45440000000002,19.65685000000002,18.62650000000002,17.56976000000003,0.5113563,0.5809612,0.5814117,0.6428694,815.7307,718.28253,609.3912,459.8627,0.89809364,0.89809364,0.8996427,0.92180735,0.0,0.0,4631.89,8320.67,0.0,0.0,0.2550000000000523,0.42130000000003065,0.18707000000000562,0.31909000000001697,0.3126999999999498
228,19137600.0,08-10 12:00,27.780500000000018,18.917050000000017,0.43047234,762.9726,-1.0,-1.0,1.0,5.0,0.93214804,268.15,273.15,271.2504,271.3325,3.9682539,0.14142399,928.95276,294.15,12.658960000000036,0.0008045161,0.0,0.0004526083,0.0,9.541513e-05,0.0,9.060852e-05,0.0,9.541513e-05,0.0,7.0473296e-05,303.15,285.15,27.956050000000005,28.948500000000024,28.849800000000016,28.17843000000005,28.315269999999998,28.449600000000032,6063.325,2257.8105,-0.00029310273,-4.733649e-08,8321.14,27518.76,1.0,24.84790000000004,25.7611,25.37145000000004,25.227900000000034,25.31985000000003,2.5517547,285.15,27.81660000000005,27.5616,27.25060000000002,24.429700000000025,28.705380000000048,28.284080000000017,27.767570000000035,24.694060000000036,28.74825000000004,28.561180000000036,28.240750000000048,25.00260000000003,27.985220000000027,27.66613000000001,27.275500000000022,24.53842000000003,28.0625,27.74980000000005,27.37414000000001,24.507900000000006,28.263599999999997,27.964560000000006,27.58172000000002,24.634550000000047,27.18100000000004,26.672720000000027,25.562100000000044,24.353750000000048,19.870000000000005,19.45440000000002,19.65685000000002,18.62650000000002,0.5110501,0.5113563,0.5809612,0.5814117,802.05383,815.7307,718.28253,609.3912,0.89809364,0.89809364,0.89809364,0.8996427,0.0,0.0,0.0,4631.89,0.03405439999999993,8321.14,0.1394499999999539,0.24311999999997624,0.10154999999997472,0.19321000000002186,0.25276999999999816
229,19141200.0,08-10 13:00,28.283870000000036,19.489599999999996,0.4398911,675.5523,2.0,2.0,1.0,4.0,0.9338417,280.35,280.35,280.656,286.82022,3.9682539,3.9670818,105937.39,285.15,16.17944,5.275132,2.5517547,2.5821834,0.854967,0.8543482,0.69428897,0.6967461,0.65084606,0.65478665,0.49895117,0.5014012,297.15,293.15,24.84790000000004,25.7611,25.37145000000004,25.227900000000034,25.31985000000003,25.305630000000008,16584.184,1506.918,837.7522,8589.908,27518.76,8321.32,1.0,28.337950000000035,29.34310000000005,29.152060000000006,28.646230000000003,28.976980000000026,0.0,294.15,27.956050000000005,27.81660000000005,27.5616,27.25060000000002,28.948500000000024,28.705380000000048,28.284080000000017,27.767570000000035,28.849800000000016,28.74825000000004,28.561180000000036,28.240750000000048,28.17843000000005,27.985220000000027,27.66613000000001,27.275500000000022,28.315269999999998,28.0625,27.74980000000005,27.37414000000001,28.449600000000032,28.263599999999997,27.964560000000006,27.58172000000002,27.780500000000018,27.18100000000004,26.672720000000027,25.562100000000044,18.917050000000017,19.870000000000005,19.45440000000002,19.65685000000002,0.43047234,0.5110501,0.5113563,0.5809612,762.9726,802.05383,815.7307,718.28253,0.93214804,0.89809364,0.89809364,0.89809364,8321.14,0.0,0.0,0.0,0.0016936600000000412,19197.62,-3.1081499999999664,-3.187400000000025,-3.4783499999999776,-2.9505300000000148,-2.9954199999999673
230,19144800.0,08-10 14:00,28.351920000000007,19.35110000000003,0.4296196,349.25854,-1.0,-1.0,1.0,5.0,0.96810496,268.15,273.15,271.2504,271.3357,3.9682539,0.14142399,928.95276,294.15,16.829340000000002,0.0008098305,0.0,0.0004556164,0.0,9.604929e-05,0.0,9.121072e-05,0.0,9.604929e-05,0.0,7.094168e-05,303.15,285.15,28.337950000000035,29.34310000000005,29.152060000000006,28.646230000000003,28.976980000000026,28.891260000000045,6063.5083,2257.8105,-0.00029310273,-4.7970342e-08,8321.32,13671.8,1.0,24.831170000000043,25.600000000000023,25.23245000000003,25.18145000000004,25.263480000000015,2.6258998,285.15,24.84790000000004,27.956050000000005,27.81660000000005,27.5616,25.7611,28.948500000000024,28.705380000000048,28.284080000000017,25.37145000000004,28.849800000000016,28.74825000000004,28.561180000000036,25.227900000000034,28.17843000000005,27.985220000000027,27.66613000000001,25.31985000000003,28.315269999999998,28.0625,27.74980000000005,25.305630000000008,28.449600000000032,28.263599999999997,27.964560000000006,28.283870000000036,27.780500000000018,27.18100000000004,26.672720000000027,19.489599999999996,18.917050000000017,19.870000000000005,19.45440000000002,0.4398911,0.43047234,0.5110501,0.5113563,675.5523,762.9726,802.05383,815.7307,0.9338417,0.93214804,0.89809364,0.89809364,27518.76,8321.14,0.0,0.0,0.03426326000000002,-19197.44,3.4900499999999965,3.5820000000000505,3.7806099999999674,3.418329999999969,3.657129999999995
231,19148400.0,08-10 15:00,25.01943,18.845820000000003,0.558905,129.27866,1.0,1.0,1.0,3.0,0.9287326,280.65,280.65,280.65,286.51666,3.9682539,3.9669583,105930.8,285.15,15.857540000000029,5.363525,2.6258998,2.6568344,0.8406584,0.84103346,0.6772309,0.68055236,0.66932,0.67343557,0.52401614,0.5265274,297.15,293.15,24.831170000000043,25.600000000000023,25.23245000000003,25.18145000000004,25.263480000000015,25.2217,0.0,3845.7239,837.674,8988.404,13671.8,8321.38,1.0,28.31872000000004,29.12900000000002,28.943100000000015,28.381700000000023,28.798670000000016,0.0,294.15,28.337950000000035,24.84790000000004,27.956050000000005,27.81660000000005,29.34310000000005,25.7611,28.948500000000024,28.705380000000048,29.152060000000006,25.37145000000004,28.849800000000016,28.74825000000004,28.646230000000003,25.227900000000034,28.17843000000005,27.985220000000027,28.976980000000026,25.31985000000003,28.315269999999998,28.0625,28.891260000000045,25.305630000000008,28.449600000000032,28.263599999999997,28.351920000000007,28.283870000000036,27.780500000000018,27.18100000000004,19.35110000000003,19.489599999999996,18.917050000000017,19.870000000000005,0.4296196,0.4398911,0.43047234,0.5110501,349.25854,675.5523,762.9726,802.05383,0.96810496,0.9338417,0.93214804,0.89809364,8321.32,27518.76,8321.14,0.0,-0.039372359999999995,5350.48,-3.506779999999992,-3.7431000000000267,-3.9196099999999774,-3.464779999999962,-3.7135000000000105
232,19152000.0,08-10 16:00,22.26907,19.632470000000012,0.7862466,63.7279,-1.0,-1.0,1.0,5.0,0.96226627,268.15,273.15,271.2504,271.33664,3.9682539,0.14142399,928.95276,294.15,16.499870000000044,0.00080549467,0.0,0.000453179,0.0,9.553545e-05,0.0,9.0722766e-05,0.0,9.553545e-05,0.0,7.056215e-05,303.15,285.15,28.31872000000004,29.12900000000002,28.943100000000015,28.381700000000023,28.798670000000016,28.714230000000043,6063.566,2257.8105,-0.00029310273,-4.7458798e-08,8321.38,8235.74,1.0,24.661200000000008,25.342340000000036,24.940200000000004,24.93664000000001,24.97747000000004,2.311573,285.15,24.831170000000043,28.337950000000035,24.84790000000004,27.956050000000005,25.600000000000023,29.34310000000005,25.7611,28.948500000000024,25.23245000000003,29.152060000000006,25.37145000000004,28.849800000000016,25.18145000000004,28.646230000000003,25.227900000000034,28.17843000000005,25.263480000000015,28.976980000000026,25.31985000000003,28.315269999999998,25.2217,28.891260000000045,25.305630000000008,28.449600000000032,25.01943,28.351920000000007,28.283870000000036,27.780500000000018,18.845820000000003,19.35110000000003,19.489599999999996,18.917050000000017,0.558905,0.4296196,0.4398911,0.43047234,129.27866,349.25854,675.5523,762.9726,0.9287326,0.96810496,0.9338417,0.93214804,13671.8,8321.32,27518.76,8321.14,0.03353366999999996,-5350.42,3.487549999999999,3.5289999999999964,3.710649999999987,3.2002499999999827,3.53519
233,19155600.0,08-10 17:00,21.14360000000005,18.609100000000012,0.7885608,30.689129,1.0,1.0,1.0,3.0,0.92773736,280.65,280.65,280.95,286.18918,3.9682539,3.9662995,105895.62,285.15,14.578000000000031,4.5737944,2.311573,2.3191934,0.7217724,0.67953604,0.57074463,0.5704647,0.57074106,0.5707189,0.43973678,0.43944958,297.15,293.15,24.661200000000008,25.342340000000036,24.940200000000004,24.93664000000001,24.97747000000004,24.971580000000017,0.0,2516.1873,837.2568,4882.2993,8235.74,8864.95,1.0,23.870000000000005,24.135640000000024,23.931669999999997,23.98750000000001,23.998559999999998,2.161001,286.7004,28.31872000000004,24.831170000000043,28.337950000000035,24.84790000000004,29.12900000000002,25.600000000000023,29.34310000000005,25.7611,28.943100000000015,25.23245000000003,29.152060000000006,25.37145000000004,28.381700000000023,25.18145000000004,28.646230000000003,25.227900000000034,28.798670000000016,25.263480000000015,28.976980000000026,25.31985000000003,28.714230000000043,25.2217,28.891260000000045,25.305630000000008,22.26907,25.01943,28.351920000000007,28.283870000000036,19.632470000000012,18.845820000000003,19.35110000000003,19.489599999999996,0.7862466,0.558905,0.4296196,0.4398911,63.7279,129.27866,349.25854,675.5523,0.96226627,0.9287326,0.96810496,0.9338417,8321.38,13671.8,8321.32,27518.76,-0.034528910000000024,-85.63999999999942,-3.6575200000000336,-3.7866599999999835,-4.002900000000011,-3.4450600000000122,-3.821199999999976
234,19159200.0,08-10 18:00,19.41796000000005,17.967340000000036,0.871177,12.622132,1.0,1.0,1.0,3.0,0.8562311,279.95,279.95,279.65,285.17395,3.9682539,3.9285583,105302.055,286.7004,13.638800000000003,4.6064324,2.161001,2.1933415,0.7991439,0.8007306,0.5659296,0.57078576,0.5887964,0.5938747,0.45429388,0.45777023,297.15,293.15,23.870000000000005,24.135640000000024,23.931669999999997,23.98750000000001,23.998559999999998,23.98467000000005,0.0,2127.7034,824.6407,5912.605,8864.95,14241.26,0.0,24.1918,24.604120000000023,24.31536,24.35095000000001,24.368160000000046,1.6242152,286.38638,24.661200000000008,28.31872000000004,24.831170000000043,28.337950000000035,25.342340000000036,29.12900000000002,25.600000000000023,29.34310000000005,24.940200000000004,28.943100000000015,25.23245000000003,29.152060000000006,24.93664000000001,28.381700000000023,25.18145000000004,28.646230000000003,24.97747000000004,28.798670000000016,25.263480000000015,28.976980000000026,24.971580000000017,28.714230000000043,25.2217,28.891260000000045,21.14360000000005,22.26907,25.01943,28.351920000000007,18.609100000000012,19.632470000000012,18.845820000000003,19.35110000000003,0.7885608,0.7862466,0.558905,0.4296196,30.689129,63.7279,129.27866,349.25854,0.92773736,0.96226627,0.9287326,0.96810496,8235.74,8321.38,13671.8,8321.32,-0.07150625999999993,629.210000000001,-0.7912000000000035,-1.206700000000012,-1.0085300000000075,-0.9491399999999999,-0.9789100000000417
235,19162800.0,08-10 19:00,19.969700000000046,17.792380000000037,0.8118185,0.0,2.0,2.0,0.0,4.0,0.8541881,281.75,281.75,282.05576,285.68884,3.9682539,3.962288,105681.516,286.38638,13.340970000000027,3.2836487,1.6242152,1.6310275,0.53241295,0.5213711,0.40767077,0.40822336,0.40801734,0.4085835,0.31651407,0.31679964,297.15,293.15,24.1918,24.604120000000023,24.31536,24.35095000000001,24.368160000000046,24.36608000000001,10038.598,1506.9181,834.71875,1861.0212,14241.26,15269.81,0.0,23.870000000000005,23.955560000000048,23.838700000000017,23.910300000000007,23.894560000000013,1.4916818,285.15,23.870000000000005,24.661200000000008,28.31872000000004,24.831170000000043,24.135640000000024,25.342340000000036,29.12900000000002,25.600000000000023,23.931669999999997,24.940200000000004,28.943100000000015,25.23245000000003,23.98750000000001,24.93664000000001,28.381700000000023,25.18145000000004,23.998559999999998,24.97747000000004,28.798670000000016,25.263480000000015,23.98467000000005,24.971580000000017,28.714230000000043,25.2217,19.41796000000005,21.14360000000005,22.26907,25.01943,17.967340000000036,18.609100000000012,19.632470000000012,18.845820000000003,0.871177,0.7885608,0.7862466,0.558905,12.622132,30.689129,63.7279,129.27866,0.8562311,0.92773736,0.96226627,0.9287326,8864.95,8235.74,8321.38,13671.8,-0.002043000000000017,5376.3099999999995,0.3217999999999961,0.46847999999999956,0.3836900000000014,0.3634500000000003,0.3696000000000481
236,19166400.0,08-10 20:00,21.08390000000003,18.203030000000012,0.76083213,0.0,2.0,2.0,0.0,4.0,0.854188,279.95,279.95,279.644,284.31143,3.9682539,3.9331067,105622.11,285.15,12.098100000000045,3.183698,1.4916818,1.5123214,0.57629657,0.5779498,0.37794945,0.38146472,0.40116608,0.40476176,0.3087628,0.31131575,297.15,293.15,23.870000000000005,23.955560000000048,23.838700000000017,23.910300000000007,23.894560000000013,23.893820000000005,10827.968,1506.9187,828.1049,2106.8167,15269.81,12826.06,0.0,23.91754000000003,24.09512000000001,23.858600000000024,23.88198,23.86850000000004,1.336117,285.5906,24.1918,23.870000000000005,24.661200000000008,28.31872000000004,24.604120000000023,24.135640000000024,25.342340000000036,29.12900000000002,24.31536,23.931669999999997,24.940200000000004,28.943100000000015,24.35095000000001,23.98750000000001,24.93664000000001,28.381700000000023,24.368160000000046,23.998559999999998,24.97747000000004,28.798670000000016,24.36608000000001,23.98467000000005,24.971580000000017,28.714230000000043,19.969700000000046,19.41796000000005,21.14360000000005,22.26907,17.792380000000037,17.967340000000036,18.609100000000012,19.632470000000012,0.8118185,0.871177,0.7885608,0.7862466,0.0,12.622132,30.689129,63.7279,0.8541881,0.8562311,0.92773736,0.96226627,14241.26,8864.95,8235.74,8321.38,-1.0000000005838672e-07,1028.5499999999993,-0.3217999999999961,-0.6485599999999749,-0.4766599999999812,-0.4406500000000051,-0.4736000000000331
237,19170000.0,08-10 21:00,20.632840000000044,18.132040000000018,0.78863126,0.0,2.0,2.0,0.0,4.0,0.854188,281.15,281.15,280.856,284.77957,3.9682539,3.8845935,107028.97,285.5906,12.266020000000026,2.8142905,1.336117,1.3465519,0.5849968,0.49753025,0.32989275,0.3317684,0.36151835,0.36327863,0.27571487,0.27699187,297.15,293.15,23.91754000000003,24.09512000000001,23.858600000000024,23.88198,23.86850000000004,23.92434000000003,9245.806,1506.9215,828.7819,1244.5464,12826.06,0.0,0.0,26.204830000000015,26.530970000000025,26.4649,26.101950000000045,26.26672000000002,0.0,294.15,23.870000000000005,24.1918,23.870000000000005,24.661200000000008,23.955560000000048,24.604120000000023,24.135640000000024,25.342340000000036,23.838700000000017,24.31536,23.931669999999997,24.940200000000004,23.910300000000007,24.35095000000001,23.98750000000001,24.93664000000001,23.894560000000013,24.368160000000046,23.998559999999998,24.97747000000004,23.893820000000005,24.36608000000001,23.98467000000005,24.971580000000017,21.08390000000003,19.969700000000046,19.41796000000005,21.14360000000005,18.203030000000012,17.792380000000037,17.967340000000036,18.609100000000012,0.76083213,0.8118185,0.871177,0.7885608,0.0,0.0,12.622132,30.689129,0.854188,0.8541881,0.8562311,0.92773736,15269.81,14241.26,8864.95,8235.74,0.0,-2443.75,0.04754000000002634,0.13955999999996038,0.019900000000006912,-0.028320000000007894,-0.02605999999997266
238,19173600.0,08-10 22:00,19.421140000000037,17.59503000000001,0.83894557,0.0,0.0,0.0,0.0,1.0,0.854188,283.15,283.15,281.14423,284.97806,0.0,-8.6529235e-15,0.0,294.15,13.21523000000002,0.00040292233,0.0,0.0002267013,0.0,4.779131e-05,0.0,4.538378e-05,0.0,4.7791305e-05,0.0,3.5298497e-05,303.15,285.15,26.204830000000015,26.530970000000025,26.4649,26.101950000000045,26.26672000000002,26.31387000000001,0.0,0.0,-0.0,-1.1876439e-08,0.0,8372.72,0.0,24.304650000000038,24.632780000000025,24.36020000000002,24.36450000000002,24.38342,1.2644147,287.64685,23.91754000000003,23.870000000000005,24.1918,23.870000000000005,24.09512000000001,23.955560000000048,24.604120000000023,24.135640000000024,23.858600000000024,23.838700000000017,24.31536,23.931669999999997,23.88198,23.910300000000007,24.35095000000001,23.98750000000001,23.86850000000004,23.894560000000013,24.368160000000046,23.998559999999998,23.92434000000003,23.893820000000005,24.36608000000001,23.98467000000005,20.632840000000044,21.08390000000003,19.969700000000046,19.41796000000005,18.132040000000018,18.203030000000012,17.792380000000037,17.967340000000036,0.78863126,0.76083213,0.8118185,0.871177,0.0,0.0,0.0,12.622132,0.854188,0.854188,0.8541881,0.8562311,12826.06,15269.81,14241.26,8864.95,0.0,-12826.06,2.2872899999999845,2.4358500000000163,2.606299999999976,2.219970000000046,2.3982199999999807
