,occSch.occupied,modCon.y,senSupFlo.V_flow,TSup.T,conAHU.TSupSet,chi.TSet,iceTan.TOutSet,TCHWSup.T,TCHWRetCoi.T,conVAVCor.TZon,conVAVSou.TZon,conVAVEas.TZon,conVAVNor.TZon,conVAVWes.TZon,iceTan.SOC,TOut.y,weaBus.TWetBul,chi.on,iceTan.stoCon.y,chi.P,priPum.P,secPum.P,fanSup.P,heaCoi.hA.r_nominal
18589320.0,0.0,1.0,0.0008245178833254969,293.21281526561455,294.15,283.15,283.15,293.15,293.15,297.29909705689624,297.2939630838877,297.2870748885588,297.2872116061062,297.30681745168505,0.5,297.60840625,296.0899984271325,0.0,1.0,0.0,0.0,0.0,-4.971818067555395e-08,0.6666666666666666
18589380.0,0.0,1.0,0.0008245350386647177,293.2131982809681,294.15,283.15,283.15,293.15,293.15,297.29925903696926,297.29416287800007,297.28727002855965,297.28740568078194,297.30700895449957,0.5,297.6072151331018,296.08753883161546,0.0,1.0,0.0,0.0,0.0,-4.972024959701975e-08,0.6666666666666666
18589440.0,0.0,1.0,0.0008245292597251822,293.21358778579946,294.15,283.15,283.15,293.15,293.15,297.2994095428066,297.29434575183944,297.2874537053392,297.287589386018,297.30716495572653,0.5,297.6058148148148,296.0849507129136,0.0,1.0,0.0,0.0,0.0,-4.971955260817867e-08,0.6666666666666666
18589500.0,0.0,1.0,0.0008245363348612189,293.21397603823436,294.15,283.15,283.15,293.15,293.15,297.29956222014914,297.2945321578045,297.2876396091628,297.28777507948445,297.30732868073267,0.5,297.60419921874995,296.08223773245555,0.0,1.0,0.0,0.0,0.0,-4.97204058502185e-08,0.6666666666666666
18589560.0,0.0,1.0,0.0008245255481629383,293.2143644213338,294.15,283.15,283.15,293.15,293.15,297.29971491953404,297.29471848347316,297.28782564843283,297.2879608985361,297.3074909811029,0.5,297.6023622685185,296.07940354951717,0.0,1.0,0.0,0.0,0.0,-4.971910491614952e-08,0.6666666666666666
18589620.0,0.0,1.0,0.0008245108056330921,293.21475507482995,294.15,283.15,283.15,293.15,293.15,297.2998626272524,297.2948970081957,297.28800759839504,297.288143018293,297.3076381787217,0.5,297.6002978877315,296.0764518203044,0.0,1.0,0.0,0.0,0.0,-4.971732692846439e-08,0.6666666666666666
18589680.0,0.0,1.0,0.0008244822852505974,293.2151516924257,294.15,283.15,283.15,293.15,293.15,297.2999978435024,297.2950583329252,297.28817753324984,297.2883142626172,297.3077470415746,0.5,297.59799999999996,296.07338619697435,0.0,1.0,0.0,0.0,0.0,-4.971388742062545e-08,0.6666666666666666
18589740.0,0.0,1.0,0.0008244598654967664,293.21554923022063,294.15,283.15,283.15,293.15,293.15,297.30013100403,297.2952168782268,297.2883457051337,297.288483889716,297.3078498727347,0.5,297.5954625289352,296.0702103265962,0.0,1.0,0.0,0.0,0.0,-4.971118371421807e-08,0.6666666666666666
18589800.0,0.0,1.0,0.0008244113742713776,293.2159527202667,294.15,283.15,283.15,293.15,293.15,297.3002512143301,297.29535765052594,297.2885016427887,297.28864243778486,297.3079126046465,0.5,297.5926793981481,296.06692785005015,0.0,1.0,0.0,0.0,0.0,-4.970533621572608e-08,0.6666666666666666
18589860.0,0.0,1.0,0.0008243791450546088,293.2163557058504,294.15,283.15,283.15,293.15,293.15,297.3003723972459,297.2954999653187,297.2886584648931,297.28880174678454,297.30797950286933,0.5,297.58964453125,296.0635424008667,0.0,1.0,0.0,0.0,0.0,-4.970144991255163e-08,0.6666666666666666
18589920.0,0.0,1.0,0.0008243145282350145,293.2167630777156,294.15,283.15,283.15,293.15,293.15,297.3004834592924,297.2956282295189,297.28880597623873,297.2889526196644,297.3080144158517,0.5,297.5863518518518,296.06005760400484,0.0,1.0,0.0,0.0,0.0,-4.969365869925188e-08,0.6666666666666666
18589980.0,0.0,1.0,0.0008242624029485445,293.2171705612614,294.15,283.15,283.15,293.15,293.15,297.30059408892265,297.29575610472057,297.2889529932449,297.2891030004836,297.3080494267439,0.5,297.5827952835648,296.0564770745699,0.0,1.0,0.0,0.0,0.0,-4.968737409945249e-08,0.6666666666666666
18590040.0,0.0,1.0,0.0008241791752763807,293.2175827044502,294.15,283.15,283.15,293.15,293.15,297.30069327410337,297.29586813843355,297.28908964547657,297.2892439757131,297.3080480875505,0.5,297.57896875,296.0528044164716,0.0,1.0,0.0,0.0,0.0,-4.967734041623604e-08,0.6666666666666666
18590100.0,0.0,1.0,0.0008241110106748694,293.2179950032188,294.15,283.15,283.15,293.15,293.15,297.3007919035711,297.2959795905837,297.2892256556423,297.289384320533,297.30804649417894,0.5,297.5748661747685,296.0490432210216,0.0,1.0,0.0,0.0,0.0,-4.9669123442002514e-08,0.6666666666666666
18590160.0,0.0,1.0,0.0008240076188713696,293.21841168677093,294.15,283.15,283.15,293.15,293.15,297.3008791754708,297.29607536103754,297.2893514946099,297.2895154210319,297.3080087261648,0.5,297.57048148148147,296.04519706547273,0.0,1.0,0.0,0.0,0.0,-4.965666128155201e-08,0.6666666666666666
18590220.0,0.0,1.0,0.0008239195083982767,293.2188285662032,294.15,283.15,283.15,293.15,293.15,297.3009657721676,297.29617038829383,297.28947655801113,297.289645765849,297.3079704088915,0.5,297.56580859375,296.0412695114972,0.0,1.0,0.0,0.0,0.0,-4.964604226114818e-08,0.6666666666666666
18590280.0,0.0,1.0,0.0008237956728048058,293.2192493349094,294.15,283.15,283.15,293.15,293.15,297.30104176482496,297.2962507800221,297.28959225758183,297.28976758805624,297.3078979941309,0.5,297.5608414351852,296.0372641036077,0.0,1.0,0.0,0.0,0.0,-4.963111960354742e-08,0.6666666666666666
18590340.0,0.0,1.0,0.0008236887686431371,293.2196707049467,294.15,283.15,283.15,293.15,293.15,297.3011161003461,297.29632922845985,297.28970625385386,297.28988779714086,297.3078223126238,0.5,297.5555739293981,296.0331843675185,0.0,1.0,0.0,0.0,0.0,-4.961823904837736e-08,0.6666666666666666
18590400.0,0.0,1.0,0.0008235484178637284,293.2200958764468,294.15,283.15,283.15,293.15,293.15,297.30117974062637,297.29639316687064,297.28981084004397,297.28999941717353,297.30771241373327,0.5,297.54999999999995,296.02903380845,0.0,1.0,0.0,0.0,0.0,-4.960133116046164e-08,0.6666666666666666
18590400.0,0.0,1.0,0.0008235484178637284,293.2200958764468,294.15,283.15,283.15,293.15,293.15,297.30117974062637,297.29639316687064,297.28981084004397,297.28999941717353,297.30771241373327,0.5,297.54999999999995,296.02903380845,0.0,1.0,0.0,0.0,0.0,-4.960133116046164e-08,0.6666666666666666
18590460.0,0.0,1.0,0.0008234144505255761,293.22051984029923,294.15,283.15,283.15,293.15,293.15,297.30124690549684,297.2964613291946,297.28991840771977,297.2901137195641,297.3076150336689,0.5,297.5441226720328,296.0252348159349,0.0,1.0,0.0,0.0,0.0,-4.958519496395165e-08,0.6666666666666666
18590520.0,0.0,1.0,0.0008232670805001511,293.2209505532234,294.15,283.15,283.15,293.15,293.15,297.3012951391722,297.2965053493826,297.2900091047894,297.29021254205054,297.3074592743427,0.5,297.53795612373733,296.0221911705264,0.0,1.0,0.0,0.0,0.0,-4.9567447468887386e-08,0.6666666666666666
18590580.0,0.0,1.0,0.0008231237475823722,293.2213778560624,294.15,283.15,283.15,293.15,293.15,297.3013524987324,297.29655996362794,297.29010808029784,297.290318945498,297.3073317854053,0.5,297.5315110085227,296.01987835318255,0.0,1.0,0.0,0.0,0.0,-4.95501892000924e-08,0.6666666666666666
18590640.0,0.0,1.0,0.0008229723637975402,293.2218124932492,294.15,283.15,283.15,293.15,293.15,297.3013902682157,297.2965903765145,297.29018929104626,297.2904089781787,297.30714584045273,0.5,297.52479797979794,296.01827173348795,0.0,1.0,0.0,0.0,0.0,-4.9531964819669606e-08,0.6666666666666666
18590700.0,0.0,1.0,0.0008228252920702948,293.22224392479495,294.15,283.15,283.15,293.15,293.15,297.30143592491964,297.29662989174386,297.29027779287753,297.29050571620115,297.30698318985895,0.5,297.5178276909722,296.0173465872367,0.0,1.0,0.0,0.0,0.0,-4.9514262755500985e-08,0.6666666666666666
18590760.0,0.0,1.0,0.0008226710325399666,293.22267801326484,294.15,283.15,283.15,293.15,293.15,297.3014746861543,297.2966626191148,297.29035965395246,297.290596332072,297.3067965581284,0.5,297.5106107954545,296.0170781134096,0.0,1.0,0.0,0.0,0.0,-4.9495698944387663e-08,0.6666666666666666
18590820.0,0.0,1.0,0.0008225138418872785,293.2231154815101,294.15,283.15,283.15,293.15,293.15,297.30150398065064,297.2966831231315,297.2904330800976,297.29067913157155,297.3065824379771,0.5,297.503157946654,296.0174414505354,0.0,1.0,0.0,0.0,0.0,-4.947678598048269e-08,0.6666666666666666
18590880.0,0.0,1.0,0.0008223552013731747,293.2235550592958,294.15,283.15,283.15,293.15,293.15,297.3015282898386,297.2966971530291,297.29050220699327,297.29075795802936,297.30635527414734,0.5,297.4954797979798,296.01841169242596,0.0,1.0,0.0,0.0,0.0,-4.945770223691276e-08,0.6666666666666666
18590940.0,0.0,1.0,0.0008221929798140052,293.2239978569472,294.15,283.15,283.15,293.15,293.15,297.3015431064017,297.29669703027844,297.290563258792,297.29082927166564,297.30610336955124,0.5,297.4875870028409,296.0199639032755,0.0,1.0,0.0,0.0,0.0,-4.943819151850322e-08,0.6666666666666666
18591000.0,0.0,1.0,0.0008220304705176451,293.2244406585146,294.15,283.15,283.15,293.15,293.15,297.3015579131647,297.2966968941872,297.2906243014551,297.29090057665434,297.3058514406511,0.5,297.47949021464643,296.0220731321172,0.0,1.0,0.0,0.0,0.0,-4.94186500528886e-08,0.6666666666666666
18591060.0,0.0,1.0,0.0008218627555885388,293.224888288634,294.15,283.15,283.15,293.15,293.15,297.3015617522217,297.2966830979772,297.29067565846026,297.2909628991845,297.3055702810202,0.5,297.47120008680554,296.0247144266306,0.0,1.0,0.0,0.0,0.0,-4.939848667246049e-08,0.6666666666666666
18591120.0,0.0,1.0,0.0008216947970579066,293.2253359230272,294.15,283.15,283.15,293.15,293.15,297.301565581611,297.2966692887338,297.29072700673106,297.29102521343833,297.30528909916325,0.5,297.46272727272725,296.02786284629394,0.0,1.0,0.0,0.0,0.0,-4.937829812857908e-08,0.6666666666666666
18591180.0,0.0,1.0,0.0008215241649630566,293.2257859196766,294.15,283.15,283.15,293.15,293.15,297.30156443607007,297.29665032171596,297.2907745010306,297.29108400530527,297.30499261146844,0.5,297.4540824258207,296.03149347487886,0.0,1.0,0.0,0.0,0.0,-4.935779245027087e-08,0.6666666666666666
18591240.0,0.0,1.0,0.000821348988648354,293.22624034000603,294.15,283.15,283.15,293.15,293.15,297.3015559717174,297.2966214939425,297.2908156973103,297.29113675407837,297.30467255763716,0.5,297.4452761994949,296.0355814322832,0.0,1.0,0.0,0.0,0.0,-4.933674510442001e-08,0.6666666666666666
18591300.0,0.0,1.0,0.0008211752066885318,293.2266938855384,294.15,283.15,283.15,293.15,293.15,297.30154805184156,297.296594596283,297.2908594990075,297.2911921238712,297.3043548989436,0.5,297.4363192471591,296.04010188570044,0.0,1.0,0.0,0.0,0.0,-4.931586972411325e-08,0.6666666666666666
18591360.0,0.0,1.0,0.0008209952511632772,293.2271510749399,294.15,283.15,283.15,293.15,293.15,297.3015347787394,297.2965609403188,297.2908970335012,297.29124132241316,297.304016172508,0.5,297.4272222222222,296.045030060125,0.0,1.0,0.0,0.0,0.0,-4.9294257408572096e-08,0.6666666666666666
18591420.0,0.0,1.0,0.000820813021799623,293.2276105176798,294.15,283.15,283.15,293.15,293.15,297.3015166566172,297.29651667539633,297.29092920601755,297.29128534474273,297.30366510992263,0.5,297.4179957780934,296.0503412481936,0.0,1.0,0.0,0.0,0.0,-4.927237683770935e-08,0.6666666666666666
18591480.0,0.0,1.0,0.0008206298033674502,293.22807042923034,294.15,283.15,283.15,293.15,293.15,297.30149797135704,297.2964711815247,297.29096027108346,297.29132829844923,297.30331202136637,0.5,297.40865056818177,296.0560108193624,0.0,1.0,0.0,0.0,0.0,-4.925038240503986e-08,0.6666666666666666
18591540.0,0.0,1.0,0.0008204387300036203,293.22853542782076,294.15,283.15,283.15,293.15,293.15,297.3014719851193,297.2964100736915,297.29097839350027,297.29135876056307,297.30293359065325,0.5,297.39919724589646,296.06201422842355,0.0,1.0,0.0,0.0,0.0,-4.9227450261808036e-08,0.6666666666666666
18591600.0,0.0,1.0,0.000820247447088702,293.2290004308265,294.15,283.15,283.15,293.15,293.15,297.30144599298046,297.29634895213655,297.2909965051778,297.29138921214184,297.3025551435465,0.5,297.38964646464643,296.06832702336055,0.0,1.0,0.0,0.0,0.0,-4.920449831775682e-08,0.6666666666666666
18591660.0,0.0,1.0,0.0008200549757912409,293.22946659506584,294.15,283.15,283.15,293.15,293.15,297.3014188029109,297.29628398175015,297.29101107092316,297.2914162316808,297.3021713033395,0.5,297.3800088778409,296.0749248525496,0.0,1.0,0.0,0.0,0.0,-4.918140918285369e-08,0.6666666666666666
18591720.0,0.0,1.0,0.000819846383928171,293.22994116217177,294.15,283.15,283.15,293.15,293.15,297.30138435191446,297.29619674393257,297.2910040335918,297.29142230566555,297.3017576281498,0.5,297.3702951388889,296.0817834713058,0.0,1.0,0.0,0.0,0.0,-4.915639232546637e-08,0.6666666666666666
18591780.0,0.0,1.0,0.0008196482236038283,293.23041371697366,294.15,283.15,283.15,293.15,293.15,297.30135148637635,297.29611382832866,297.2910017996106,297.2914330175486,297.301350994722,0.5,297.36051590119945,296.0888787477828,0.0,1.0,0.0,0.0,0.0,-4.9132632438057716e-08,0.6666666666666666
18591840.0,0.0,1.0,0.0008194314876650878,293.23089138658816,294.15,283.15,283.15,293.15,293.15,297.3013152274255,297.2960173622699,297.2909860349738,297.2914305783381,297.3009281720341,0.5,297.3506818181818,296.09618666822774,0.0,1.0,0.0,0.0,0.0,-4.910665187053487e-08,0.6666666666666666
18591900.0,0.0,1.0,0.0008192231836058844,293.23136785185056,294.15,283.15,283.15,293.15,293.15,297.3012796762448,297.2959230821967,297.2909732853003,297.29143104826284,297.300509539439,0.5,297.34080354324493,296.10368334159807,0.0,1.0,0.0,0.0,0.0,-4.908168852382171e-08,0.6666666666666666
18591960.0,0.0,1.0,0.0008189993119896951,293.23184786685323,294.15,283.15,283.15,293.15,293.15,297.3012427518926,297.29582086459845,297.2909506074701,297.2914218476189,297.30008042561366,0.5,297.33089172979794,296.11134500354507,0.0,1.0,0.0,0.0,0.0,-4.9054866624936715e-08,0.6666666666666666
18592020.0,0.0,1.0,0.0008187796218056963,293.2323274564283,294.15,283.15,283.15,293.15,293.15,297.3012055282582,297.29571690741045,297.2909290371768,297.29141370700205,297.299653011093,0.5,297.32095703125,296.1191480197712,0.0,1.0,0.0,0.0,0.0,-4.9028552827038805e-08,0.6666666666666666
18592080.0,0.0,1.0,0.0008185451932205603,293.23281354798826,294.15,283.15,283.15,293.15,293.15,297.30116754301775,297.2955977019572,297.290890814452,297.29138924664863,297.29921332964915,0.5,297.3110101010101,296.12706888876545,0.0,1.0,0.0,0.0,0.0,-4.9000481499837524e-08,0.6666666666666666
18592140.0,0.0,1.0,0.0008183190867504852,293.2332978403704,294.15,283.15,283.15,293.15,293.15,297.3011295435093,297.2954819247392,297.2908573437128,297.2913693946364,297.2987771412187,0.5,297.3010615924874,296.13508424392546,0.0,1.0,0.0,0.0,0.0,-4.897341430750973e-08,0.6666666666666666
18592200.0,0.0,1.0,0.0008180778294362537,293.23378751315204,294.15,283.15,283.15,293.15,293.15,297.3010923282927,297.2953551333643,297.29081123562054,297.2913370316237,297.29833462225906,0.5,297.2911221590909,296.14317085507116,0.0,1.0,0.0,0.0,0.0,-4.894454165799341e-08,0.6666666666666666
18592260.0,0.0,1.0,0.0008178428204434814,293.23427505687334,294.15,283.15,283.15,293.15,293.15,297.30105436356996,297.29523171048015,297.29077019720563,297.2913096498195,297.2978942385831,0.5,297.2812024542298,296.1513056293579,0.0,1.0,0.0,0.0,0.0,-4.8916424965607695e-08,0.6666666666666666
18592320.0,0.0,1.0,0.0008175955662185627,293.23476885069454,294.15,283.15,283.15,293.15,293.15,297.30101914131956,297.2950990677051,297.29071743148603,297.2912703608994,297.29745262163726,0.5,297.2713131313131,296.1594656115951,0.0,1.0,0.0,0.0,0.0,-4.888685196702848e-08,0.6666666666666666
18592380.0,0.0,1.0,0.0008173539271936526,293.23525989534227,294.15,283.15,283.15,293.15,293.15,297.3009821300227,297.2949689339532,297.2906693432846,297.2912358426526,297.2970103765354,0.5,297.26146484375,296.16762798397775,0.0,1.0,0.0,0.0,0.0,-4.885795921620655e-08,0.6666666666666666
18592440.0,0.0,1.0,0.0008171012537863372,293.23575761321086,294.15,283.15,283.15,293.15,293.15,297.3009499427245,297.2948338108776,297.2906128624246,297.29119230742845,297.2965738879488,0.5,297.2516682449495,296.17577006523703,0.0,1.0,0.0,0.0,0.0,-4.882775622435253e-08,0.6666666666666666
18592500.0,0.0,1.0,0.0008168541672032198,293.2362524700073,294.15,283.15,283.15,293.15,293.15,297.30091509302065,297.29469912314414,297.29055927118657,297.2911519626956,297.29613353930745,0.5,297.2419339883207,296.183869309218,0.0,1.0,0.0,0.0,0.0,-4.8798230075646824e-08,0.6666666666666666
18592560.0,0.0,1.0,0.0008165979695002753,293.2367513818663,294.15,283.15,283.15,293.15,293.15,297.3008846894018,297.29456369737494,297.29050055983413,297.2911060548043,297.29569875984976,0.5,297.2322727272727,296.1919033028891,0.0,1.0,0.0,0.0,0.0,-4.876762460629048e-08,0.6666666666666666
18592620.0,0.0,1.0,0.0008163442828347052,293.23724908895866,294.15,283.15,283.15,293.15,293.15,297.3008519766031,297.29442517063586,297.29044243012567,297.29106091194933,297.2952610459264,0.5,297.2226951152146,296.19984976379226,0.0,1.0,0.0,0.0,0.0,-4.873732856567767e-08,0.6666666666666666
18592680.0,0.0,1.0,0.0008160792643429411,293.2377545419308,294.15,283.15,283.15,293.15,293.15,297.30082895805253,297.29429657182806,297.2903873318826,297.2910168350098,297.2948482641886,0.5,297.21321180555555,296.20768653693756,0.0,1.0,0.0,0.0,0.0,-4.87056893023128e-08,0.6666666666666666
18592740.0,0.0,1.0,0.0008158206544456732,293.2382573419575,294.15,283.15,283.15,293.15,293.15,297.3008021966012,297.2941629297079,297.2903304615756,297.2909716880138,297.29442572665914,0.5,297.2038334517045,296.21539159115025,0.0,1.0,0.0,0.0,0.0,-4.867482503189437e-08,0.6666666666666666
18592800.0,0.0,1.0,0.000815550922671683,293.2387657058146,294.15,283.15,283.15,293.15,293.15,297.30078358470735,297.294041401828,297.2902794341024,297.2909306076084,297.2940264850431,0.5,297.1945707070707,296.2229430148754,0.0,1.0,0.0,0.0,0.0,-4.864264382660752e-08,0.6666666666666666
18592860.0,0.0,1.0,0.0008152857488212673,293.23927121271646,294.15,283.15,283.15,293.15,293.15,297.3007602448211,297.2939106910583,297.290223568373,297.29088573174414,297.2936128970556,0.5,297.1854342250631,296.2303190114451,0.0,1.0,0.0,0.0,0.0,-4.8611016790726825e-08,0.6666666666666666
18592920.0,0.0,1.0,0.0008150131557470024,293.2397802457184,294.15,283.15,283.15,293.15,293.15,297.30074313642945,297.2937896483581,297.29017188821183,297.2908438185732,297.29321681823376,0.5,297.1764346590909,296.23749789381395,0.0,1.0,0.0,0.0,0.0,-4.857851559400828e-08,0.6666666666666666
18592980.0,0.0,1.0,0.0008147407147825655,293.2402889336897,294.15,283.15,283.15,293.15,293.15,297.3007254737302,297.29366719165563,297.29011922989207,297.29080107277207,297.29281852296236,0.5,297.1675826625631,296.24445807876714,0.0,1.0,0.0,0.0,0.0,-4.854604339280149e-08,0.6666666666666666
18593040.0,0.0,1.0,0.0008144653318759146,293.2408002418441,294.15,283.15,283.15,293.15,293.15,297.3007127199333,297.29355390126324,297.29007186779546,297.2907624930818,297.29243652208686,0.5,297.15888888888884,296.25117808060565,0.0,1.0,0.0,0.0,0.0,-4.851323157691374e-08,0.6666666666666666
18593100.0,0.0,1.0,0.0008141883009795982,293.2413144050981,294.15,283.15,283.15,293.15,293.15,297.3007049472914,297.29345144399747,297.2900319043024,297.29072991549396,297.29207323443586,0.5,297.15036399147726,296.2576365043125,0.0,1.0,0.0,0.0,0.0,-4.848023459774375e-08,0.6666666666666666
18593160.0,0.0,1.0,0.000813910780410764,293.2418297838529,294.15,283.15,283.15,293.15,293.15,297.30069937972695,297.2933552599242,297.28999629869656,297.29070100675347,297.2917191449329,0.5,297.14201862373733,296.2638120382019,0.0,1.0,0.0,0.0,0.0,-4.8447190550303334e-08,0.6666666666666666
18593220.0,0.0,1.0,0.0008136322946486781,293.24234740356917,294.15,283.15,283.15,293.15,293.15,297.30069842112545,297.2932723282981,297.28996933917296,297.2906793912076,297.2913828584901,0.5,297.13386343907825,296.2696834460567,0.0,1.0,0.0,0.0,0.0,-4.841404290429921e-08,0.6666666666666666
18593280.0,0.0,1.0,0.0008133534704947677,293.2428658902897,294.15,283.15,283.15,293.15,293.15,297.30069933888456,297.29319648942305,297.289947114848,297.29066188591145,297.2910546436054,0.5,297.1259090909091,296.27522955875355,0.0,1.0,0.0,0.0,0.0,-4.8380866345297235e-08,0.6666666666666666
18593340.0,0.0,1.0,0.0008130745073585595,293.2433877979516,294.15,283.15,283.15,293.15,293.15,297.30070765433163,297.2931445242151,297.28994083042227,297.29065801773555,297.2907569130817,0.5,297.1181662326389,296.2804292653786,0.0,1.0,0.0,0.0,0.0,-4.834768463177315e-08,0.6666666666666666
18593400.0,0.0,1.0,0.0008127952668275389,293.24390970889635,294.15,283.15,283.15,293.15,293.15,297.30071597723173,297.2930925824144,297.289934562575,297.2906541638796,297.2904592161467,0.5,297.11064551767674,296.28526150383505,0.0,1.0,0.0,0.0,0.0,-4.831448132278508e-08,0.6666666666666666
18593460.0,0.0,1.0,0.0008125173726247403,293.24443490966314,294.15,283.15,283.15,293.15,293.15,297.3007317277138,297.29306935349194,297.28994733799425,297.2906668246157,297.29019482332154,0.5,297.1033575994318,296.2897052509413,0.0,1.0,0.0,0.0,0.0,-4.8281449425782725e-08,0.6666666666666666
18593520.0,0.0,1.0,0.0008122391554908991,293.2449601134659,294.15,283.15,283.15,293.15,293.15,297.3007474854393,297.2930461501521,297.2899601314002,297.2906795010376,297.2899304646871,0.5,297.0963131313131,296.2937395120207,0.0,1.0,0.0,0.0,0.0,-4.82483904589162e-08,0.6666666666666666
18593580.0,0.0,1.0,0.0008119635590333066,293.2454890439859,294.15,283.15,283.15,293.15,293.15,297.30077186286354,297.29305987465125,297.2899969571827,297.2907135289639,297.2897073001124,0.5,297.0895227667298,296.29734330997974,0.0,1.0,0.0,0.0,0.0,-4.8215654057874316e-08,0.6666666666666666
18593640.0,0.0,1.0,0.0008116876592966127,293.2460179776597,294.15,283.15,283.15,293.15,293.15,297.30079624782917,297.29307362939215,297.29003380366794,297.29074757534113,297.2894841733617,0.5,297.0829971590909,296.30049567387476,0.0,1.0,0.0,0.0,0.0,-4.818289276013861e-08,0.6666666666666666
18593700.0,0.0,1.0,0.0008114160055541748,293.2465515304532,294.15,283.15,283.15,293.15,293.15,297.30083123786034,297.29313850843346,297.29010485850955,297.2908122808634,297.28931564978274,0.5,297.07674696180555,296.30317562696234,0.0,1.0,0.0,0.0,0.0,-4.815064652903755e-08,0.6666666666666666
18593760.0,0.0,1.0,0.000811144430484245,293.247084146621,294.15,283.15,283.15,293.15,293.15,297.30086489651717,297.29319542007363,297.2901686605069,297.2908704759852,297.2891359308371,0.5,297.0707828282828,296.30536217423025,0.0,1.0,0.0,0.0,0.0,-4.8118420425342143e-08,0.6666666666666666
18593820.0,0.0,1.0,0.0008108752667774589,293.24761865589767,294.15,283.15,283.15,293.15,293.15,297.30090306430293,297.29327389311237,297.29024688431275,297.2909415524161,297.2889801492576,0.5,297.0651154119318,296.3070342894046,0.0,1.0,0.0,0.0,0.0,-4.808649110922545e-08,0.6666666666666666
18593880.0,0.0,1.0,0.0008106104286301543,293.24815779911887,294.15,283.15,283.15,293.15,293.15,297.3009513860175,297.2934092553929,297.2903671454748,297.29104956721477,297.2888839329383,0.5,297.0597553661616,296.3081709014264,0.0,1.0,0.0,0.0,0.0,-4.805508525579861e-08,0.6666666666666666
18593940.0,0.0,1.0,0.0008103446321708408,293.2486961174448,294.15,283.15,283.15,293.15,293.15,297.3009980776581,297.2935340336575,297.2904789534999,297.29115017689526,297.2887765173269,0.5,297.0547133443813,296.3087508803918,0.0,1.0,0.0,0.0,0.0,-4.8023576075111134e-08,0.6666666666666666
18594000.0,0.0,1.0,0.0008100801159022086,293.24923993364445,294.15,283.15,283.15,293.15,293.15,297.3010571772831,297.2937288298824,297.2906436517194,297.2912967543532,297.2887422877726,0.5,297.04999999999995,296.3087530229477,0.0,1.0,0.0,0.0,0.0,-4.7992228919169374e-08,0.6666666666666666
18594000.0,0.0,1.0,0.0008100801159022086,293.24923993364445,294.15,283.15,283.15,293.15,293.15,297.3010571772831,297.2937288298824,297.2906436517194,297.2912967543532,297.2887422877726,0.5,297.04999999999995,296.3087530229477,0.0,1.0,0.0,0.0,0.0,-4.7992228919169374e-08,0.6666666666666666
18594060.0,0.0,1.0,0.0008098203204849328,293.24978065235734,294.15,283.15,283.15,293.15,293.15,297.4159481142726,297.4074701975786,297.4045097013018,297.40524573671433,297.40211434666355,0.5,297.04564204545454,296.3061121117364,0.0,1.0,0.0,0.0,0.0,-4.796145118032611e-08,0.6666666666666666
18594120.0,0.0,4.0,0.000809553192128864,293.2503227725631,294.15,283.15,283.15,293.15,293.15,297.5213863585103,297.5100907482563,297.50730426393625,297.50851281798487,297.50450312140833,0.5,297.0416515151515,296.29889046928366,1.0,1.0,19135.224911904672,1507.2183134927907,448.5345669552772,-4.7929815008098856e-08,0.6666666666666666
18594180.0,0.0,4.0,0.0008092825671554961,293.2508202130849,294.15,283.15,283.15,282.66534946558716,284.4973931557187,297.6151599015049,297.5992129508137,297.5960015762315,297.59870201075864,297.59353111380034,0.49990712308811186,297.0380170454545,296.28725588763456,1.0,1.0,1772.596036418769,1507.5464794206719,346.7925748764633,-4.789777537309986e-08,0.6666666666666666
18594240.0,0.0,4.0,0.0008090086202543698,293.251057421715,294.15,283.15,283.15,283.2509506537205,283.8293724214041,297.6973199829443,297.67620380373273,297.67141726828265,297.6763162788515,297.6698205798337,0.49979496361117,297.03472727272725,296.27137344176464,1.0,1.0,2428.0392127635523,1507.8072336746932,281.127586989126,-4.786535336186227e-08,0.6666666666666666
18594300.0,0.0,4.0,0.0008087324621894784,293.2509418150567,294.15,283.15,283.15,283.31374428202525,283.5458778384456,297.7687425069555,297.74216091581707,297.7354711085264,297.74260149565373,297.73469945033315,0.49967980490821345,297.0317708333333,296.2514058291118,1.0,1.0,1888.5926051951292,1508.013907623995,236.981706052333,-4.7832680767275504e-08,0.6666666666666666
18594360.0,0.0,4.0,0.000808454889243808,293.2504581683213,294.15,283.15,283.15,283.30482545926066,283.41082224426054,297.83050322909475,297.79839290976594,297.7902024183405,297.7987739644664,297.7896085371014,0.4995642300817412,297.0291363636363,296.2275136925783,1.0,1.0,1472.6003554598171,1508.1776149257485,206.30724998777873,-4.7799852018209855e-08,0.6666666666666666
18594420.0,0.0,4.0,0.000808176648752541,293.2496032318303,294.15,283.15,283.15,283.2875877721375,283.34673282199503,297.8836865863902,297.8462021117005,297.8371028946491,297.84620845127455,297.8359148324032,0.4994486023246083,297.0268125,296.19985592809263,1.0,1.0,1215.4806136040827,1508.3071501347122,184.44316633219034,-4.776695562940164e-08,0.6666666666666666
18594480.0,0.0,4.0,0.0008078984684822126,293.24840555208834,294.15,283.15,283.15,283.2702161080411,283.3088576481599,297.9299747856533,297.88742170631417,297.8778023429218,297.8869558829929,297.87550070053555,0.4993329691083328,297.02478787878783,296.1685899776927,1.0,1.0,1027.843271684874,1508.4122146595573,168.141766242336,-4.773407768183549e-08,0.6666666666666666
