,occSch.occupied,modCon.y,senSupFlo.V_flow,TSup.T,conAHU.TSupSet,chi.TSet,iceTan.TOutSet,TCHWSup.T,TCHWRetCoi.T,conVAVCor.TZon,conVAVSou.TZon,conVAVEas.TZon,conVAVNor.TZon,conVAVWes.TZon,iceTan.SOC,TOut.y,weaBus.TWetBul,chi.on,iceTan.stoCon.y,chi.P,priPum.P,secPum.P,fanSup.P
18580560.0,0.0,1.0,0.0008100435703841608,293.18733937340676,294.15,283.15,283.15,293.15,293.15,297.29554523456807,297.33939148259134,297.2992399782751,297.2981568219407,297.3566709508102,0.5,298.7132296296296,296.7478995016827,0.0,1.0,0.0,0.0,0.0,-4.7987910325884594e-08
18580620.0,0.0,1.0,0.0008114234054353162,293.18727945961143,294.15,283.15,283.15,293.15,293.15,297.29594484299383,297.3364619878682,297.2995024569792,297.29844104876383,297.3560994950986,0.5,298.6567379208754,296.6938246524687,0.0,1.0,0.0,0.0,0.0,-4.8151536550792807e-08
18580680.0,0.0,1.0,0.0008130333684458241,293.18722222175654,294.15,283.15,283.15,293.15,293.15,297.2963563653321,297.33320413135567,297.29970890782243,297.29866728959405,297.35539603081696,0.5,298.59842727272724,296.6380098337424,0.0,1.0,0.0,0.0,0.0,-4.8342804280050965e-08
18580740.0,0.0,1.0,0.0008148726694941205,293.187167965068,294.15,283.15,283.15,293.15,293.15,297.29677992298815,297.3295806525871,297.2998520781103,297.29882781567716,297.354543922558,0.5,298.5384444023569,296.5805955847982,0.0,1.0,0.0,0.0,0.0,-4.856178193937512e-08
18580800.0,0.0,1.0,0.0008168789591477052,293.18711657410665,294.15,283.15,283.15,293.15,293.15,297.29721044366653,297.3259006234164,297.2999379291968,297.29892808915713,297.3535503643316,0.5,298.476936026936,296.52172243537404,0.0,1.0,0.0,0.0,0.0,-4.880120465598075e-08
18580860.0,0.0,1.0,0.000819008661924093,293.18706933175145,294.15,283.15,283.15,293.15,293.15,297.2976387332118,297.3226241609378,297.29994244456054,297.2989426457222,297.3523580634819,0.5,298.41404886363637,296.4615309048826,0.0,1.0,0.0,0.0,0.0,-4.9055999201734266e-08
18580920.0,0.0,1.0,0.0008211668737598163,293.1870241169681,294.15,283.15,283.15,293.15,293.15,297.2980598950094,297.31964527186426,297.29990820723646,297.2989162452332,297.3510699280401,0.5,298.3499296296296,296.4001615017269,0.0,1.0,0.0,0.0,0.0,-4.931488133038334e-08
18580980.0,0.0,1.0,0.0008232398194688279,293.18698177382623,294.15,283.15,283.15,293.15,293.15,297.2984400205927,297.3169996322652,297.2998181733765,297.2988311311768,297.349633962745,0.5,298.28472504208753,296.3377547227023,0.0,1.0,0.0,0.0,0.0,-4.956417705231894e-08
18581040.0,0.0,1.0,0.000825044731155268,293.18694402959716,294.15,283.15,283.15,293.15,293.15,297.29873403029023,297.31477434967707,297.299642362388,297.29865644545964,297.34796970793406,0.5,298.2185818181818,296.2744510524811,0.0,1.0,0.0,0.0,0.0,-4.978175043219766e-08
18581100.0,0.0,1.0,0.0008266528555866565,293.1869088500501,294.15,283.15,283.15,293.15,293.15,297.29893854435704,297.31271314350937,297.29941469000846,297.2984289903536,297.3461703110277,0.5,298.1516466750842,296.2103909631817,0.0,1.0,0.0,0.0,0.0,-4.997600344420768e-08
18581160.0,0.0,1.0,0.0008278346825302266,293.18687764662945,294.15,283.15,283.15,293.15,293.15,297.2990104937236,297.31087115170334,297.299110731465,297.2981246104482,297.34416488957083,0.5,298.08406632996633,296.1457149140192,0.0,1.0,0.0,0.0,0.0,-5.011900304627454e-08
18581220.0,0.0,1.0,0.0008288518890332418,293.18684960935735,294.15,283.15,283.15,293.15,293.15,297.2989606476319,297.3091635742987,297.2987408257134,297.297754796077,297.34199021447887,0.5,298.0159875,296.0805633510386,0.0,1.0,0.0,0.0,0.0,-5.0242247343662155e-08
