,time,formatted_time,tesBed.TOut.y,tesBed.weaBus.TWetBul,tesBed.weaBus.relHum,tesBed.weaBus.HGloHor,tesBed.uMod,tesBed.uModActual.y,tesBed.occSch.occupied,tesBed.modCon.y,tesBed.iceTan.SOC,tesBed.chi.TSet,tesBed.iceTan.TOutSet,tesBed.TCHWSup.T,tesBed.TCHWRetCoi.T,tesBed.priPum.m_flow,tesBed.secPum.m_flow,tesBed.senRelPre.p_rel,tesBed.conAHU.TSupSet,tesBed.conAHU.TSup,tesBed.senSupFlo.V_flow,tesBed.conVAVCor.damVal.VDisSet_flow,tesBed.VSupCor_flow.V_flow,tesBed.conVAVSou.damVal.VDisSet_flow,tesBed.VSupSou_flow.V_flow,tesBed.conVAVEas.damVal.VDisSet_flow,tesBed.VSupEas_flow.V_flow,tesBed.conVAVNor.damVal.VDisSet_flow,tesBed.VSupNor_flow.V_flow,tesBed.conVAVWes.damVal.VDisSet_flow,tesBed.VSupWes_flow.V_flow,tesBed.conAHU.TZonCooSet,tesBed.conAHU.TZonHeaSet,tesBed.conVAVCor.TZon,tesBed.conVAVSou.TZon,tesBed.conVAVEas.TZon,tesBed.conVAVNor.TZon,tesBed.conVAVWes.TZon,tesBed.ave.y,tesBed.chi.P,tesBed.priPum.P,tesBed.secPum.P,tesBed.fanSup.P
10,18352800.0,08-01 10:00,299.82416,293.75742,0.58066666,898.383,1.0,1.0,1.0,3.0,0.65830714,282.45,282.45,282.15,284.75238,3.9682539,3.8754857,106315.914,285.15,285.1267,1.4742512,0.6745,0.6773793,0.2499681,0.24928983,0.26265427,0.25578076,0.18604869,0.18661234,0.10502289,0.105471216,297.15,293.15,297.12585,297.47925,297.52484,297.25226,297.28516,297.33347,0.0,1706.8391,821.32935,179.406
11,18356400.0,08-01 11:00,300.3414,293.87015,0.5606667,919.21936,2.0,2.0,1.0,4.0,0.65738165,281.85,281.85,282.15576,284.73947,3.9682539,3.9634604,105744.06,285.15,285.21384,1.5837156,0.6745,0.67805046,0.3246144,0.29351062,0.27252886,0.27233288,0.2056825,0.20596051,0.13387233,0.13422084,297.15,293.15,297.1029,297.5765,297.35263,297.2375,297.19955,297.29382,8083.106,1506.9181,835.46,224.38213
12,18360000.0,08-01 12:00,300.346,293.87036,0.5604457,728.76874,0.0,0.0,1.0,1.0,0.65738165,283.15,283.15,281.856,284.52155,0.0,1.718406e-16,0.0,294.15,285.14777,0.00080165797,0.0,0.00045101834,0.0,9.5079944e-05,0.0,9.029022e-05,0.0,9.507994e-05,0.0,7.0225724e-05,303.15,285.15,298.8355,299.71902,299.48865,299.05676,299.09528,299.23904,0.0,0.0,0.0,-4.700479e-08
13,18363600.0,08-01 13:00,300.94086,293.8661,0.53064233,593.0758,2.0,2.0,1.0,4.0,0.65738165,280.95,280.95,280.65598,284.28165,3.9682539,3.8685083,107757.375,285.15,284.8786,2.0128722,0.9246242,0.93055785,0.41361707,0.33108777,0.28442538,0.2845721,0.26223794,0.26267937,0.20451134,0.20455745,297.15,293.15,297.1455,297.86395,297.44138,297.36627,297.44086,297.4516,8656.3,1506.923,830.9659,427.91592
14,18367200.0,08-01 14:00,299.85385,292.78915,0.52074003,625.6551,1.0,1.0,1.0,3.0,0.6251898,281.55,281.55,281.25,284.4754,3.9682539,3.917296,106064.26,285.15,285.161,2.1135879,0.952347,0.9564363,0.447961,0.3363215,0.29484934,0.2946244,0.27841723,0.27842972,0.2599016,0.2484059,297.15,293.15,297.11115,297.85654,297.32544,297.30783,297.5768,297.43555,0.0,1796.9695,828.228,486.6575
15,18370800.0,08-01 15:00,300.9553,293.18213,0.49092928,512.4685,-1.0,-1.0,1.0,5.0,0.6580888,268.15,273.15,271.2504,271.33853,3.9682539,0.14142399,928.95276,294.15,285.08276,0.0008018923,0.0,0.00045115358,0.0,9.510851e-05,0.0,9.0317335e-05,0.0,9.5108495e-05,0.0,7.024682e-05,303.15,285.15,299.46732,300.2982,300.05627,299.71094,300.43256,299.99307,6063.6743,2257.8105,-0.00029310273,-4.70334e-08
16,18374400.0,08-01 16:00,300.3798,292.3479,0.47028482,319.85452,0.0,0.0,1.0,1.0,0.6592884,283.15,283.15,271.2504,271.3384,0.0,-8.144426e-15,0.0,294.15,283.57693,0.00079995784,0.0,0.00045005497,0.0,9.4876894e-05,0.0,9.009739e-05,0.0,9.487688e-05,0.0,7.007575e-05,303.15,285.15,299.75317,300.51428,300.30133,299.96082,300.9055,300.28702,0.0,0.0,-0.0,-4.6804168e-08
17,18378000.0,08-01 17:00,299.28168,292.1173,0.5090086,133.14537,-1.0,-1.0,1.0,5.0,0.6940763,268.15,273.15,271.2504,271.33194,3.9682539,0.14142399,928.95276,294.15,281.79117,0.00079982914,0.0,0.0004499767,0.0,9.4860385e-05,0.0,9.008171e-05,0.0,9.486038e-05,0.0,7.006356e-05,303.15,285.15,299.61554,300.26468,300.077,299.8222,300.83728,300.12335,6063.2964,2257.8105,-0.00029310273,-4.6787587e-08
18,18381600.0,08-01 18:00,299.27722,292.1126,0.5089496,16.078623,2.0,2.0,1.0,4.0,0.6957725,281.55,281.55,281.24423,284.44357,3.9682539,3.9041414,106550.65,285.15,285.08035,2.0340064,0.9015072,0.9086203,0.35487,0.35275534,0.246885,0.24752492,0.26447308,0.265121,0.39001924,0.26065296,297.15,293.15,297.10022,297.54324,297.30432,297.32513,298.14468,297.48352,7981.524,1506.92,829.2314,455.7306
19,18385200.0,08-01 19:00,296.513,291.7426,0.6372774,0.7077187,-1.0,-1.0,0.0,5.0,0.72998524,268.15,273.15,271.2504,271.3305,3.9682539,0.14142399,928.95276,294.15,284.93573,0.0008009695,0.0,0.00045063315,0.0,9.499876e-05,0.0,9.021312e-05,0.0,9.499876e-05,0.0,7.016576e-05,303.15,285.15,298.88223,299.3463,299.18985,298.99496,299.8606,299.2548,6063.2104,2257.8105,-0.00029310273,-4.6924953e-08
20,18388800.0,08-01 20:00,296.0046,291.57962,0.6574558,0.0,2.0,2.0,0.0,4.0,0.7316982,282.15,282.15,282.45578,284.80127,3.9682539,3.9586945,105728.06,285.15,285.16046,1.5952252,0.6745,0.6784948,0.2846439,0.2842996,0.1972097,0.19773822,0.2068443,0.20732488,0.29363966,0.22776796,297.15,293.15,297.19302,297.52014,297.30972,297.31488,297.90237,297.44803,7697.838,1506.9181,834.32904,239.74915
21,18392400.0,08-01 21:00,292.07904,289.91586,0.8079641,0.0,1.0,1.0,0.0,3.0,0.71480685,283.15,283.15,283.1499,287.40375,3.9682539,1.2205166,66219.586,287.63516,287.43323,1.5891796,0.6745,0.677827,0.29878694,0.28579888,0.20313764,0.2032942,0.21134447,0.21151158,0.30413,0.21109009,297.15,293.15,297.22037,297.48145,297.26657,297.26666,297.8924,297.4255,0.0,2495.4573,159.94453,222.20683
22,18396000.0,08-01 22:00,292.0676,290.26044,0.8384902,0.0,1.0,1.0,0.0,3.0,0.7002736,283.15,283.15,283.15,287.39722,3.9682539,1.091915,53000.113,287.6489,287.61746,1.7413476,0.727953,0.73548716,0.3260975,0.32657522,0.19439082,0.19565043,0.20640336,0.20768362,0.40446982,0.27659616,297.15,293.15,297.03784,297.1701,297.08963,297.10205,297.4604,297.172,0.0,2372.1108,114.2179,336.196
23,18399600.0,08-01 23:00,291.46735,290.36804,0.89892066,0.0,0.0,0.0,0.0,1.0,0.6998222,283.15,283.15,283.15,287.36774,0.0,-3.5277167e-15,0.0,294.15,287.73508,0.0007997507,0.0,0.0004499665,0.0,9.485831e-05,0.0,9.007972e-05,0.0,9.485828e-05,0.0,7.006203e-05,303.15,285.15,298.37613,298.60583,298.51816,298.31992,298.968,298.55762,0.0,0.0,-0.0,-4.678649e-08
24,18403200.0,08-02 00:00,290.9669,289.5603,0.86966276,0.0,-1.0,-1.0,0.0,5.0,0.73390055,268.15,273.15,271.2504,271.3189,3.9682539,0.14142399,928.95276,294.15,287.05087,0.00079983147,0.0,0.0004499944,0.0,9.486417e-05,0.0,9.008528e-05,0.0,9.486415e-05,0.0,7.006635e-05,303.15,285.15,298.3866,298.58908,298.50333,298.3117,298.926,298.54333,6062.543,2257.8105,-0.00029310273,-4.6791772e-08
