,time,formatted_time,tesBed.TOut.y,tesBed.weaBus.TWetBul,tesBed.weaBus.relHum,tesBed.weaBus.HGloHor,tesBed.uMod,tesBed.uModActual.y,tesBed.occSch.occupied,tesBed.modCon.y,tesBed.iceTan.SOC,tesBed.chi.TSet,tesBed.iceTan.TOutSet,tesBed.TCHWSup.T,tesBed.TCHWRetCoi.T,tesBed.priPum.m_flow,tesBed.secPum.m_flow,tesBed.senRelPre.p_rel,tesBed.conAHU.TSupSet,tesBed.conAHU.TSup,tesBed.senSupFlo.V_flow,tesBed.conVAVCor.damVal.VDisSet_flow,tesBed.VSupCor_flow.V_flow,tesBed.conVAVSou.damVal.VDisSet_flow,tesBed.VSupSou_flow.V_flow,tesBed.conVAVEas.damVal.VDisSet_flow,tesBed.VSupEas_flow.V_flow,tesBed.conVAVNor.damVal.VDisSet_flow,tesBed.VSupNor_flow.V_flow,tesBed.conVAVWes.damVal.VDisSet_flow,tesBed.VSupWes_flow.V_flow,tesBed.conAHU.TZonCooSet,tesBed.conAHU.TZonHeaSet,tesBed.conVAVCor.TZon,tesBed.conVAVSou.TZon,tesBed.conVAVEas.TZon,tesBed.conVAVNor.TZon,tesBed.conVAVWes.TZon,tesBed.ave.y,tesBed.chi.P,tesBed.priPum.P,tesBed.secPum.P,tesBed.fanSup.P
11,18320100.0,08-01 00:55,293.625,292.012,0.86090416,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,285.86472,3.9682539,2.4781833,54327.168,285.78,285.75977,1.2049767,0.6745,0.6780514,0.1421925,0.14294118,0.13502944,0.1357404,0.1421925,0.14294118,0.10502289,0.10557587,297.15,293.15,295.96548,295.9828,295.73886,295.96402,295.8831,295.90683,6389.122,1508.0333,267.6807,124.475136
12,18320400.0,08-01 01:00,293.55,292.04834,0.87,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,285.9704,3.9682539,2.3713744,54206.695,285.87,285.84045,1.2049704,0.6745,0.6780477,0.1421925,0.1429404,0.13502944,0.13573965,0.1421925,0.1429404,0.10502289,0.105575286,297.15,293.15,295.9616,295.97702,295.73444,295.95016,295.876,295.89984,6377.1753,1508.199,255.47528,124.41772
13,18320700.0,08-01 01:05,293.475,292.0518,0.8763864,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.08728,3.9682539,2.247052,54188.895,285.96,285.93356,1.2049661,0.6745,0.6780452,0.1421925,0.14293988,0.13502944,0.13573916,0.1421925,0.14293988,0.10502289,0.105574906,297.15,293.15,295.9585,295.9718,295.72995,295.94183,295.86993,295.8944,6350.4893,1508.4061,241.88457,124.38669
14,18321000.0,08-01 01:10,293.4,292.05078,0.8824372,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.2053,3.9682539,2.1297097,54054.07,286.05,286.03012,1.2049587,0.6745,0.67804086,0.1421925,0.14293896,0.13502944,0.1357383,0.1421925,0.14293896,0.10502289,0.10557423,297.15,293.15,295.95627,295.9673,295.72534,295.94095,295.86517,295.891,6322.3184,1508.616,228.56824,124.36923
15,18321300.0,08-01 01:15,293.325,292.0457,0.8881776,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.31888,3.9682539,2.022984,53896.094,286.14,286.12482,1.2049667,0.6745,0.6780456,0.1421925,0.14293994,0.13502944,0.13573922,0.1421925,0.14293994,0.10502289,0.10557495,297.15,293.15,295.95435,295.96313,295.71466,295.9512,295.8615,295.88898,6293.4644,1508.8188,216.37357,124.36015
16,18321600.0,08-01 01:20,293.25,292.03683,0.8936325,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.42847,3.9682539,1.9250569,53767.707,286.23,286.21774,1.2049791,0.6745,0.6780527,0.1421925,0.14294146,0.13502944,0.13574067,0.1421925,0.14294146,0.10502289,0.105576076,297.15,293.15,295.95218,295.95923,295.70074,295.95383,295.85825,295.88486,6263.929,1509.015,205.31168,124.356964
17,18321900.0,08-01 01:25,293.175,292.02454,0.89882696,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.53522,3.9682539,1.8339161,53670.758,286.32,286.30978,1.2049568,0.6745,0.6780398,0.1421925,0.14293873,0.13502944,0.13573807,0.1421925,0.14293873,0.10502289,0.105574064,297.15,293.15,295.95105,295.95386,295.70612,295.9525,295.85544,295.8838,6233.532,1509.2063,195.14848,124.35294
18,18322200.0,08-01 01:30,293.1,292.00916,0.90378606,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.63943,3.9682539,1.7486768,53602.777,286.41,286.40125,1.204964,0.6745,0.678044,0.1421925,0.14293963,0.13502944,0.13573892,0.1421925,0.14293963,0.10502289,0.10557472,297.15,293.15,295.9509,295.93134,295.7124,295.9499,295.85278,295.87946,6202.4414,1509.3927,185.75899,124.35141
19,18322500.0,08-01 01:35,293.025,291.99103,0.9085348,0.0,2.0,2.0,0.0,4.0,0.5,283.15,283.15,283.15,286.7415,3.9682539,1.6685437,53557.51,286.5,286.49237,1.2049582,0.6745,0.67804056,0.1421925,0.1429389,0.13502944,0.13573824,0.1421925,0.1429389,0.10502289,0.10557418,297.15,293.15,295.95078,295.93088,295.71295,295.94693,295.84875,295.87805,6170.7305,1509.5747,177.01953,124.34998
20,18322800.0,08-01 01:40,292.95,291.97043,0.9130983,0.0,2.0,2.0,0.0,4.0,0.49999997,283.15,283.15,283.15,286.84152,3.9682539,1.5929595,53529.355,286.59,286.58325,1.2049797,0.6745,0.6780531,0.1421925,0.14294153,0.13502944,0.13574074,0.1421925,0.14294153,0.10502289,0.105576135,297.15,293.15,295.95023,295.93826,295.71173,295.94385,295.82996,295.87482,6138.5034,1509.7522,168.83998,124.35123
21,18323100.0,08-01 01:45,292.875,291.9477,0.9175015,0.0,2.0,2.0,0.0,4.0,0.49999997,283.15,283.15,283.15,286.93964,3.9682539,1.5214125,53514.633,286.68,286.67395,1.2049625,0.6745,0.6780431,0.1421925,0.14293943,0.13502944,0.13573875,0.1421925,0.14293943,0.10502289,0.10557458,297.15,293.15,295.94992,295.93887,295.71082,295.9409,295.8277,295.87363,6105.7983,1509.9254,161.14551,124.35047
22,18323400.0,08-01 01:50,292.8,291.92313,0.9217695,0.0,2.0,2.0,0.0,4.0,0.49999997,283.15,283.15,283.15,287.036,3.9682539,1.4535538,53506.543,286.77,286.7646,1.204961,0.6745,0.67804223,0.1421925,0.14293924,0.13502944,0.13573855,0.1421925,0.14293924,0.10502289,0.10557444,297.15,293.15,295.95047,295.9373,295.7106,295.92862,295.8368,295.87274,6072.767,1510.0946,153.87263,124.34961
23,18323700.0,08-01 01:55,292.725,291.89703,0.92592734,0.0,2.0,2.0,0.0,4.0,0.49999997,283.15,283.15,283.15,287.13065,3.9682539,1.3891392,53480.805,286.86,286.85507,1.2049642,0.6745,0.6780441,0.1421925,0.14293963,0.13502944,0.13573892,0.1421925,0.14293963,0.10502289,0.10557472,297.15,293.15,295.95105,295.93494,295.71002,295.91156,295.8382,295.86917,6039.5537,1510.2594,146.92474,124.349625
24,18324000.0,08-01 02:00,292.65,291.86972,0.93,0.0,2.0,2.0,0.0,4.0,0.49999997,283.15,283.15,283.15,287.22363,3.9682539,1.3278204,53446.062,286.95,286.9455,1.2049655,0.6745,0.6780449,0.1421925,0.1429398,0.13502944,0.13573909,0.1421925,0.1429398,0.10502289,0.10557485,297.15,293.15,295.95154,295.93243,295.70923,295.90152,295.83774,295.8665,6006.1934,1510.4202,140.29352,124.34975
25,18324300.0,08-01 02:05,292.5764,291.8445,0.9341592,0.0,1.0,1.0,0.0,3.0,0.49733764,283.15,283.15,283.15002,287.52893,3.9682539,1.0990397,53694.008,287.03833,286.80972,0.8371651,0.6745,0.47099894,0.1421925,0.0992921,0.13502944,0.094290175,0.1421925,0.0992921,0.10502289,0.0733368,297.15,293.15,296.13544,296.09985,295.93146,296.04968,296.02844,296.04898,0.0,2520.3792,116.48906,32.373753
26,18324600.0,08-01 02:10,292.5053,291.8235,0.9384948,0.0,1.0,1.0,0.0,3.0,0.49608162,283.15,283.15,283.14996,287.0934,3.9682539,1.0943168,53233.527,287.1236,287.064,1.2019056,0.6745,0.6762542,0.1421925,0.14256231,0.13502944,0.13538061,0.1421925,0.14256231,0.10502289,0.10529604,297.15,293.15,296.0742,296.0331,295.83322,295.98358,295.95355,295.97552,0.0,2371.8484,114.98022,90.708015
27,18324900.0,08-01 02:15,292.4364,291.80518,0.94290864,0.0,1.0,1.0,0.0,3.0,0.49496776,283.15,283.15,283.15,287.33762,3.9682539,1.0927248,53078.76,287.2063,287.3038,1.2045083,0.6745,0.6777779,0.1421925,0.14288352,0.13502944,0.13568565,0.1421925,0.14288352,0.10502289,0.10553328,297.15,293.15,296.00198,295.96518,295.7537,295.9198,295.88034,295.9042,0.0,2368.8413,114.47457,119.05148
28,18325200.0,08-01 02:20,292.36926,291.78815,0.94730294,0.0,1.0,1.0,0.0,3.0,0.49385467,283.15,283.15,283.15012,287.4613,3.9682539,1.0921878,53026.59,287.2869,287.20157,1.2047671,0.6745,0.677929,0.1421925,0.14291537,0.13502944,0.13571589,0.1421925,0.14291537,0.10502289,0.1055568,297.15,293.15,295.97562,295.94028,295.72836,295.8962,295.8541,295.8789,0.0,2360.1638,114.30428,121.0909
29,18325500.0,08-01 02:25,292.3035,291.77094,0.95157903,0.0,1.0,1.0,0.0,3.0,0.49272683,283.15,283.15,283.15,287.252,3.9682539,1.0920063,53008.98,287.36578,287.177,1.2049067,0.6745,0.6780104,0.1421925,0.14293253,0.13502944,0.13573219,0.1421925,0.14293253,0.10502289,0.10556949,297.15,293.15,295.9665,295.93008,295.71936,295.88638,295.84384,295.86923,0.0,2356.5564,114.246826,122.1918
30,18325800.0,08-01 02:30,292.23874,291.75204,0.95564103,0.0,1.0,1.0,0.0,3.0,0.49157855,283.15,283.15,283.1499,287.2588,3.9682539,1.091945,53003.03,287.4435,287.36716,1.2049816,0.6745,0.67805415,0.1421925,0.14294176,0.13502944,0.13574095,0.1421925,0.14294176,0.10502289,0.10557629,297.15,293.15,295.96375,295.92514,295.71625,295.88156,295.8395,295.86523,0.0,2379.659,114.22742,122.78337
31,18326100.0,08-01 02:35,292.17462,291.73013,0.959389,0.0,1.0,1.0,0.0,3.0,0.49041218,283.15,283.15,283.1499,287.36255,3.9682539,1.0919244,53001.023,287.52045,287.52704,1.2050216,0.6745,0.6780775,0.1421925,0.14294668,0.13502944,0.13574563,0.1421925,0.14294668,0.10502289,0.105579935,297.15,293.15,295.96234,295.92114,295.71393,295.87766,295.83633,295.86227,0.0,2398.726,114.22087,123.10025
32,18326400.0,08-01 02:40,292.11075,291.7037,0.9627255,0.0,1.0,1.0,0.0,3.0,0.48922396,283.15,283.15,283.14987,287.4758,3.9682539,1.0919174,53000.344,287.5971,287.68344,1.2050431,0.6745,0.67809004,0.1421925,0.14294933,0.13502944,0.13574813,0.1421925,0.14294933,0.10502289,0.10558188,297.15,293.15,295.96204,295.91815,295.71277,295.87482,295.8344,295.86044,0.0,2419.0215,114.21866,123.26982
33,18326700.0,08-01 02:45,292.04672,291.6714,0.96555287,0.0,1.0,1.0,0.0,3.0,0.48801434,283.15,283.15,283.1499,287.60666,3.9682539,1.091915,53000.117,287.67395,287.82413,1.2050545,0.6745,0.6780967,0.1421925,0.14295073,0.13502944,0.13574947,0.1421925,0.14295073,0.10502289,0.10558292,297.15,293.15,295.96194,295.91537,295.71176,295.87228,295.8328,295.85883,0.0,2437.6184,114.21791,123.36054
34,18327000.0,08-01 02:50,291.98218,291.63177,0.9677727,0.0,1.0,1.0,0.0,3.0,0.4867836,283.15,283.15,283.1499,287.71097,3.9682539,1.0919143,53000.04,287.75137,287.93814,1.2050606,0.6745,0.6781003,0.1421925,0.14295149,0.13502944,0.13575019,0.1421925,0.14295149,0.10502289,0.10558348,297.15,293.15,295.96204,295.9128,295.71094,295.8701,295.83148,295.85748,0.0,2454.223,114.21766,123.409096
35,18327300.0,08-01 02:55,291.91672,291.58347,0.96928805,0.0,1.0,1.0,0.0,3.0,0.48553017,283.15,283.15,283.1499,287.88837,3.9682539,1.0919139,53000.01,287.82993,288.04752,1.2050639,0.6745,0.6781022,0.1421925,0.14295189,0.13502944,0.13575058,0.1421925,0.14295189,0.10502289,0.10558378,297.15,293.15,295.96228,295.91046,295.7103,295.86823,295.83044,295.85632,0.0,2471.7703,114.217575,123.43512
36,18327600.0,08-01 03:00,291.85004,291.52512,0.9699998,0.0,1.0,1.0,0.0,3.0,0.48425525,283.15,283.15,283.14996,288.10074,3.9682539,1.0919139,53000.004,287.90994,288.14273,1.2050656,0.6745,0.6781032,0.1421925,0.1429521,0.13502944,0.13575077,0.1421925,0.1429521,0.10502289,0.10558393,297.15,293.15,295.9627,295.90833,295.70987,295.86673,295.82968,295.85547,0.0,2489.0408,114.217545,123.44908
37,18327900.0,08-01 03:05,291.78033,291.44662,0.96913695,0.0,1.0,1.0,0.0,3.0,0.48295417,283.15,283.15,283.15005,288.36694,3.9682539,1.0919138,53000.0,287.9936,288.17197,1.2050664,0.6745,0.6781037,0.1421925,0.1429522,0.13502944,0.13575087,0.1421925,0.1429522,0.10502289,0.10558401,297.15,293.15,295.9633,295.90643,295.7096,295.86557,295.82916,295.8548,0.0,2501.4963,114.21754,123.456635
38,18328200.0,08-01 03:10,291.70694,291.3422,0.96622187,0.0,1.0,1.0,0.0,3.0,0.48162383,283.15,283.15,283.15005,288.32697,3.9682539,1.0919138,53000.0,288.08167,288.04346,1.2050668,0.6745,0.6781039,0.1421925,0.14295225,0.13502944,0.13575092,0.1421925,0.14295225,0.10502289,0.10558405,297.15,293.15,295.9652,295.9058,295.71097,295.866,295.82983,295.85556,0.0,2500.6597,114.21753,123.46074
39,18328500.0,08-01 03:15,291.6306,291.2164,0.9615993,0.0,1.0,1.0,0.0,3.0,0.48026502,283.15,283.15,283.15,288.2662,3.9682539,1.0919138,53000.0,288.17325,288.15866,1.205067,0.6745,0.67810404,0.1421925,0.14295226,0.13502944,0.13575093,0.1421925,0.14295226,0.10502289,0.10558406,297.15,293.15,295.96762,295.90555,295.71286,295.8672,295.83075,295.8568,0.0,2515.259,114.21753,123.463005
40,18328800.0,08-01 03:20,291.55222,291.07385,0.9556137,0.0,1.0,1.0,0.0,3.0,0.47888216,283.15,283.15,283.15,288.40958,3.9682539,1.0919138,53000.0,288.26733,288.24744,1.205067,0.6745,0.67810404,0.1421925,0.14295226,0.13502944,0.13575093,0.1421925,0.14295226,0.10502289,0.10558406,297.15,293.15,295.969,295.9042,295.71338,295.86752,295.8304,295.8569,0.0,2531.9875,114.21753,123.46428
41,18329100.0,08-01 03:25,291.47256,290.9191,0.94860953,0.0,1.0,1.0,0.0,3.0,0.47746712,283.15,283.15,283.15,288.52798,3.9682539,1.0919138,53000.0,288.3629,288.33353,1.2050669,0.6745,0.678104,0.1421925,0.14295226,0.13502944,0.13575092,0.1421925,0.14295226,0.10502289,0.10558405,297.15,293.15,295.97064,295.903,295.7142,295.86823,295.83026,295.85727,0.0,2549.8633,114.21753,123.46502
42,18329400.0,08-01 03:30,291.3925,290.7567,0.9409314,0.0,1.0,1.0,0.0,3.0,0.47602096,283.15,283.15,283.15,288.6443,3.9682539,1.0919138,53000.0,288.459,288.41708,1.2050668,0.6745,0.67810386,0.1421925,0.14295225,0.13502944,0.1357509,0.1421925,0.14295225,0.10502289,0.10558404,297.15,293.15,295.97235,295.90176,295.71503,295.8691,295.83008,295.85767,0.0,2567.2908,114.21753,123.4655
43,18329700.0,08-01 03:35,291.31284,290.59128,0.9329237,0.0,1.0,1.0,0.0,3.0,0.4745451,283.15,283.15,283.15,288.75333,3.9682539,1.0919138,53000.0,288.5546,288.49432,1.2050666,0.6745,0.6781038,0.1421925,0.14295222,0.13502944,0.13575089,0.1421925,0.14295222,0.10502289,0.105584025,297.15,293.15,295.9739,295.90024,295.71555,295.86993,295.82962,295.85785,0.0,2583.5127,114.21753,123.465836
44,18330000.0,08-01 03:40,291.23444,290.4273,0.924931,0.0,1.0,1.0,0.0,3.0,0.47304177,283.15,283.15,283.15,288.85062,3.9682539,1.0919138,53000.0,288.64868,288.56204,1.2050664,0.6745,0.6781037,0.1421925,0.1429522,0.13502944,0.13575086,0.1421925,0.1429522,0.10502289,0.10558401,297.15,293.15,295.97504,295.89825,295.7155,295.87045,295.82864,295.85757,0.0,2597.907,114.21753,123.466095
45,18330300.0,08-01 03:45,291.1581,290.26938,0.9172978,0.0,1.0,1.0,0.0,3.0,0.47151434,283.15,283.15,283.15,288.93225,3.9682539,1.0919138,53000.0,288.74026,288.6173,1.2050662,0.6745,0.67810357,0.1421925,0.14295217,0.13502944,0.13575085,0.1421925,0.14295217,0.10502289,0.10558399,297.15,293.15,295.97543,295.89557,295.7146,295.87048,295.82693,295.8566,0.0,2609.9316,114.21753,123.46631
46,18330600.0,08-01 03:50,291.08472,290.1221,0.91036856,0.0,1.0,1.0,0.0,3.0,0.46996728,283.15,283.15,283.15,288.9963,3.9682539,1.0919138,53000.0,288.82834,288.65903,1.2050661,0.6745,0.67810345,0.1421925,0.14295216,0.13502944,0.13575083,0.1421925,0.14295216,0.10502289,0.10558397,297.15,293.15,295.97498,295.89206,295.71268,295.86984,295.82428,295.85477,0.0,2619.3525,114.21753,123.466515
47,18330900.0,08-01 03:55,291.01508,289.99005,0.9044878,0.0,1.0,1.0,0.0,3.0,0.46841112,283.15,283.15,283.15,288.9897,3.9682539,1.0919138,53000.0,288.91193,288.6462,1.2050658,0.6745,0.6781034,0.1421925,0.14295213,0.13502944,0.1357508,0.1421925,0.14295213,0.10502289,0.10558396,297.15,293.15,295.97247,295.88663,295.7082,295.86743,295.8195,295.85086,0.0,2619.3813,114.21753,123.46671
48,18331200.0,08-01 04:00,290.95,289.87775,0.9,0.0,1.0,1.0,0.0,3.0,0.46685886,283.15,283.15,283.15,288.97403,3.9682539,1.0919138,53000.0,288.99,288.625,1.2050657,0.6745,0.6781033,0.1421925,0.14295211,0.13502944,0.13575079,0.1421925,0.14295211,0.10502289,0.10558394,297.15,293.15,295.96753,295.87906,295.70108,295.863,295.81235,295.8446,0.0,2617.1177,114.21753,123.46692
49,18331500.0,08-01 04:05,290.89612,289.78568,0.89635867,0.0,-1.0,-1.0,0.0,5.0,0.4691204,268.15,273.15,271.2654,285.4692,3.9682539,0.14142399,928.95276,294.15,293.20145,0.00080101716,0.0,0.00045065625,0.0,9.500362e-05,0.0,9.0217734e-05,0.0,9.500362e-05,0.0,7.016935e-05,303.15,285.15,296.33438,296.22025,296.1557,296.17212,296.18005,296.2125,6912.57,2257.8105,-0.00029310273,-4.6927738e-08
50,18331800.0,08-01 04:10,290.85825,289.71014,0.89281046,0.0,-1.0,-1.0,0.0,5.0,0.47211936,268.15,273.15,271.2504,278.82797,3.9682539,0.14142399,928.95276,294.15,293.12347,0.0008012453,0.0,0.00045078382,0.0,9.503051e-05,0.0,9.024327e-05,0.0,9.503051e-05,0.0,7.018921e-05,303.15,285.15,296.51578,296.38293,296.34515,296.33527,296.3354,296.3829,6474.7544,2257.8105,-0.00029310273,-4.695433e-08
51,18332100.0,08-01 04:15,290.83447,289.64975,0.8893897,0.0,-1.0,-1.0,0.0,5.0,0.4751183,268.15,273.15,271.2504,274.38672,3.9682539,0.14142399,928.95276,294.15,293.0327,0.00080394815,0.0,0.00045230376,0.0,9.535093e-05,0.0,9.0547546e-05,0.0,9.535093e-05,0.0,7.042587e-05,303.15,285.15,296.61148,296.46408,296.4347,296.4402,296.4008,296.47025,6224.9854,2257.8105,-0.00029310273,-4.7271516e-08
52,18332400.0,08-01 04:20,290.82303,289.60297,0.8861307,0.0,-1.0,-1.0,0.0,5.0,0.47811726,268.15,273.15,271.2504,272.42218,3.9682539,0.14142399,928.95276,294.15,292.9286,0.00080206146,0.0,0.0004512416,0.0,9.512701e-05,0.0,9.0334914e-05,0.0,9.512701e-05,0.0,7.026049e-05,303.15,285.15,296.6662,296.5083,296.4864,296.49832,296.44293,296.52042,6120.0586,2257.8105,-0.00029310273,-4.7049774e-08
53,18332700.0,08-01 04:25,290.82196,289.5684,0.8830678,0.0,-1.0,-1.0,0.0,5.0,0.48111624,268.15,273.15,271.2504,271.69992,3.9682539,0.14142399,928.95276,294.15,292.81204,0.0008011268,0.0,0.0004507151,0.0,9.5016025e-05,0.0,9.0229514e-05,0.0,9.5016025e-05,0.0,7.017851e-05,303.15,285.15,296.70084,296.50552,296.5257,296.53525,296.50095,296.55365,6082.292,2257.8105,-0.00029310273,-4.694006e-08
54,18333000.0,08-01 04:30,290.82947,289.54453,0.8802353,0.0,-1.0,-1.0,0.0,5.0,0.48411518,268.15,273.15,271.2504,271.44983,3.9682539,0.14142399,928.95276,294.15,292.68323,0.00080280955,0.0,0.00045166118,0.0,9.5215466e-05,0.0,9.041891e-05,0.0,9.5215466e-05,0.0,7.032582e-05,303.15,285.15,296.72305,296.4906,296.544,296.55362,296.5463,296.5715,6069.3164,2257.8105,-0.00029310273,-4.713734e-08
55,18333300.0,08-01 04:35,290.84366,289.53,0.8776675,0.12001117,-1.0,-1.0,0.0,5.0,0.48711413,268.15,273.15,271.2504,271.3643,3.9682539,0.14142399,928.95276,294.15,292.54263,0.00080084795,0.0,0.00045055695,0.0,9.498268e-05,0.0,9.019785e-05,0.0,9.498268e-05,0.0,7.015388e-05,303.15,285.15,296.7379,296.50882,296.54242,296.56952,296.57187,296.5861,6064.8853,2257.8105,-0.00029310273,-4.690715e-08
